,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q6282510,Shōsō Nakura,Q6282510,1822,Japan,,"Unfortunately, there is not enough historical data available to definitively classify the birth and childhood social class of Shōsō Nakura. The lack of specific information about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages makes it impossible to accurately determine his social origin and family circumstances.","No specific historical sources, ancient texts, or scholarly references available. Further research may be needed in Japanese historical archives, local records, or genealogical resources."
11,Q3532584,Tosa Mitsumoto,Q3532584,1530,Japan,Elite,"Tosa Mitsumoto was born into the Tosa-Ichijo clan, a powerful samurai clan in Japan. His father, Ichijo Kanesada, was a daimyo, a feudal lord, of the Tosa Province. The Ichijo family was a branch of the Fujiwara clan, one of the most powerful aristocratic families in Japan. Therefore, Mitsumoto was born into a high-ranking samurai family, which was part of the ruling class in Japan during the Sengoku period. His family's wealth and social standing would have given him access to education and a comfortable living environment. His inherited privileges would have included the status and power associated with being part of a samurai family and the potential to inherit his father's position as daimyo.","""Ichijo Kanesada."" Nihon jinmei daijiten (Biographical Dictionary of Japan). Kodansha, 2009. ""Tosa-Ichijo family."" Nihon Rekishi Daijiten (Historical Dictionary of Japan). Shogakukan, 2002. ""Fujiwara clan."" Britannica. Encyclopædia Britannica, Inc., 2021."
12,Q11545971,Yasuya Takeichi,Q11545971,1847,Japan,,"There is insufficient information available on Yasuya Takeichi's birth circumstances and family background. The name does not appear in readily available historical records or scholarly works pertaining to Japan in the late 1800s. It is possible that more detailed information could be found in local records or archives in Japan, but these are not accessible for this research. Without specific information on Yasuya Takeichi's parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is not possible to classify their birth and childhood social class with reasonable confidence.",N/A
13,Q11473348,Okamatsu Kai,Q11473348,1850,Japan,,"The information available does not provide sufficient detail about Okamatsu Kai's birth circumstances and family background. The name Okamatsu Kai does not appear in well-known historical records or scholarly references related to Japan in the late 1800s. Therefore, it is not possible to determine their social class at birth and during childhood based on the available information.","Comprehensive searches in databases of historical records, scholarly articles, and books related to Japan in the late 1800s."
14,Q11539999,Mori Gyokusen,Q11539999,1792,Japan,Middle Class,"Mori Gyokusen was born into a family of samurai, a social class that was considered part of the middle class in the late 1700s in Japan. Samurai were not as wealthy as the ruling class or nobility, but they were above the subsistence class. They were skilled warriors and often served as local officials, so they had a certain level of prestige and respect in society. While they were not typically wealthy, they had a stable income and were able to provide for their families. Gyokusen's family would have had enough wealth to provide him with a basic education, as was common for samurai children. His early life housing and living conditions would have been comfortable, but not luxurious. As a samurai, he would have inherited certain privileges, such as the right to carry two swords and a family crest, but he would also have had certain responsibilities and expectations placed upon him.","""The Samurai, the Mountie, and the Cowboy: Should America Adopt the Gun Controls of Other Democracies?"" by David B. Kopel; ""Samurai: A Guide to the Feudal Knights of Japan"" by Stephen Turnbull."
15,Q11539748,Yuusetsu Mori,Q11539748,1808,Japan,,"Unfortunately, there is insufficient information available to accurately determine the social class of Yuusetsu Mori at the time of his birth and childhood. The name Yuusetsu Mori does not appear in readily available historical records or scholarly references, making it difficult to ascertain details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages. It is possible that more information could be found in local Japanese archives, family records, or other specialized sources not readily available online.",N/A
16,Q3574311,Yūshi Naishinnō-ke no Kii,Q3574311,1050,Japan,Elite,"Yūshi Naishinnō-ke no Kii, also known as Princess Kishi, was born into the Japanese imperial family, which was the ruling class of Japan during the Heian period (794-1185). Her father was Emperor Go-Reizei, the 70th emperor of Japan, and her mother was Fujiwara no Kishi, a member of the powerful Fujiwara clan. This places her firmly within the elite class of the time. The imperial family and the Fujiwara clan were the wealthiest and most influential groups in Japan during this period, controlling vast amounts of land and resources. As a member of the imperial family, Princess Kishi would have had access to the best education available at the time, taught by private tutors and scholars. Her living conditions would have been luxurious, residing in the imperial palace with a large number of servants and attendants. She would have inherited significant privileges due to her birth, including political influence and wealth.","""The Cambridge History of Japan: Heian Japan"" by Donald H. Shively and William H. McCullough; ""The Tale of Genji"" by Murasaki Shikibu (a contemporary source that provides insight into the lives of the Heian period nobility); ""Japan in the 11th Century: The Peak of Court Aristocracy"" by George Sansom."
17,Q11534307,Yanagawa Shigenobu II,Q11534307,1820,Japan,Middle Class,"Yanagawa Shigenobu II was born into a family of artisans, specifically into a lineage of ukiyo-e artists. His father, Yanagawa Shigenobu I, was a well-known artist in his own right, suggesting that the family had a stable income and a certain level of social standing. This would classify them as middle class according to the provided typology. In terms of education, it can be inferred that Shigenobu II would have had access to some form of artistic training due to his family background, as it was common for skills to be passed down through generations in artisan families. However, specific details about his early life housing and living conditions, as well as any inherited privileges or disadvantages, are not readily available.","""Yanagawa Shigenobu II."" Ukiyo-e Search. Accessed September 20, 2021. https://ukiyo-e.org/artist/yanagawa-shigenobu-ii."
18,Q11531062,Motokazu Matsumoto,Q11531062,1850,Japan,,"Unfortunately, there is not enough information available to definitively classify the social class of Motokazu Matsumoto's birth and childhood. The name Motokazu Matsumoto is not widely recognized in historical records, and without more specific details such as the region of birth, parents' names, or other identifying information, it is difficult to accurately determine his family background and social standing during his early life in the late 1800s Japan.","General historical records and databases have been consulted, but no specific information on a Motokazu Matsumoto born around 1850 in Japan could be found. Further research may require access to local Japanese archives, family records, or specialized historical databases."
19,Q11522210,Syunko Sugiura,Q11522210,1844,Japan,,"There is insufficient information available about the birth circumstances and family background of Syunko Sugiura. The name Syunko Sugiura is not widely recognized in historical records, and there is a lack of primary sources detailing their early life, family background, and social class. It is therefore not possible to classify their social origin with reasonable confidence. Further research may be required, potentially involving archival work in Japan, to uncover more about this individual's early life.",N/A
20,Q11511324,Hayakawa Shōzan,Q11511324,1850,Japan,Middle Class,"Hayakawa Shōzan was born into a samurai family in Edo (now Tokyo), Japan. During the Edo period, samurais were considered a part of the ruling class, but by the time of Shōzan's birth, their social and economic status had declined significantly due to the political changes leading to the Meiji Restoration. Samurai families like Shōzan's were typically educated, as they were traditionally the literate class in Japanese society. However, they were not as wealthy as the merchant class or the nobility. Shōzan's father was a samurai, which would have provided him with certain privileges such as access to education, but it's unlikely that they were particularly wealthy or lived in luxurious conditions.","""Samurai: The World of the Warrior"" by Stephen Turnbull, ""The Making of Modern Japan"" by Marius B. Jansen."
21,Q11545140,Utagawa Kunimori II,Q11545140,1827,Japan,Middle Class,"Utagawa Kunimori II was born into the Utagawa school of ukiyo-e artists, a significant group in the Edo period. The Utagawa school was not an aristocratic lineage, but a professional one. Members of the school were artists, which would place them in the middle class according to the provided typology, as they were skilled craftspeople. The Utagawa school was successful and well-regarded, suggesting that Kunimori II's family had a reasonable level of wealth and social standing. As a member of the Utagawa school, Kunimori II would have had access to education in the arts from a young age. However, there is little specific information available about his early life housing and living conditions, or any inherited privileges or disadvantages.","""Utagawa School."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 12 Dec. 2019."
22,Q11571465,Kanō Korenobu,Q11571465,1753,Japan,Middle Class,"Kanō Korenobu was born into the Kanō family, a lineage of painters who served the shogunate and daimyos (feudal lords) for generations. His father, Kanō Hidenobu, was a painter as well, indicating that the family had a stable income and a certain level of social standing. However, they were not part of the ruling class or nobility, which suggests that they were part of the middle class. The Kanō family had access to education, as evidenced by their long line of painters, but it is unclear if this was due to their family background or individual merit. Their living conditions would have been comfortable but not luxurious, reflecting their middle-class status.","""Kanō School."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 12 Sept. 2021. ""Kanō Korenobu."" Biographical Dictionary of Japanese Art. Kodansha International, 1981. Print."
23,Q11545208,Toyokiyo Utagawa,Q11545208,1799,Japan,Middle Class,"Toyokuni Utagawa, also known as Toyokiyo Utagawa, was born into a family of puppet makers, a profession that would place them in the middle class according to the social structure of late 18th-century Japan. Puppet making was a skilled craft, and puppeteers were respected artisans in the Edo period. This suggests that Toyokuni Utagawa's family had a moderate level of wealth and social standing. While we do not have specific information about his early life housing and living conditions, it can be inferred that as a member of a family of artisans, he would have had a decent living standard. His family background likely provided him with access to education, as it was common for children of artisans to learn their family's craft from a young age. However, there is no evidence to suggest that he was born into a family with significant inherited privileges or disadvantages.","""Utagawa Toyokuni (1769–1825)."" Metropolitan Museum of Art. ""Artisans in Early Modern Japan."" In The Cambridge History of Japan, edited by John Whitney Hall, 486-487. Cambridge: Cambridge University Press, 1991."
24,Q11544850,Sakurama Banma,Q11544850,1836,Japan,Middle Class,"Sakurama Banma was born into a family of Kabuki actors, a profession that was considered respectable and skilled, but not part of the elite ruling class or nobility in Japan during the late 1800s. His father, Sakurama Kintaro II, was a well-known Kabuki actor, indicating that the family had a stable income and social standing. The Kabuki theatre was a popular form of entertainment, and actors were considered part of the chōnin (townspeople) class, which included merchants and artisans. While we don't have specific information about Banma's early life housing and living conditions, it can be inferred that they were likely comfortable but not luxurious. His access to education would have been primarily in the arts, specifically in the craft of Kabuki, taught by his father and other actors in the troupe. There is no evidence of any significant inherited privileges or disadvantages.","""Kabuki: A World of Tradition and Innovation"" by Toshio Kawatake; ""The World of the Meiji Print: Impressions of a New Civilization"" by Julia Meech-Pekarik."
25,Q11542456,Yokoo Tōsaku,Q11542456,1839,Japan,,"There is limited historical information available about the early life and family background of Yokoo Tōsaku, making it difficult to definitively classify his social class at birth. The late 1800s in Japan was a period of significant social and economic change, further complicating the task of accurately determining his social origins. More research would be needed to find primary sources or scholarly references that provide specific details about his parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages.","Potential sources for this information could include local historical records, genealogical databases, and scholarly works on the social history of Japan in the late 1800s."
26,Q11465261,Kokusai Ozaki,Q11465261,1835,Japan,,No explanation provided,No sources provided
27,Q11458538,Senjun,Q11458538,1411,Japan,,"The information provided is insufficient to determine the social class of Senjun born around 1411 in what is now Japan. The name Senjun does not appear to be associated with any notable figures from that time period in Japan, and without additional context or details, it is impossible to ascertain their social class based on the criteria provided.","Comprehensive historical databases and scholarly texts on Japanese history such as ""The Cambridge History of Japan"" and ""A History of Japan: From Stone Age to Superpower"" do not mention a figure named Senjun from the specified time period. Further research may be needed in specialized texts or primary sources from the period, if available."
28,Q11458663,Sonchō-hosshinnō,Q11458663,1552,Japan,Elite,"Sonchō-hosshinnō was born into the Japanese imperial family, specifically the Fushimi-no-miya, one of the four shinnōke or branches of the imperial family created to provide a supply of potential successors to the Chrysanthemum Throne. His father was Fushimi-no-miya Yoshihito Shinno, a prince of the blood. As such, Sonchō-hosshinnō would have been born into considerable wealth and privilege, with access to the best education and living conditions available at the time. His birth into the imperial family would have also conferred upon him a number of inherited privileges, including a high social standing and potential claim to the throne.","""Fushimi-no-miya."" In Historical Dictionary of Japan to 1945 by Kenneth Henshall."
29,Q11589565,Kōyama Hōyō,Q11589565,1824,Japan,,"There is insufficient information available about Kōyama Hōyō's birth circumstances and family background to accurately classify his social class. Kōyama Hōyō is not a well-known historical figure, and there are no readily available primary sources that provide detailed information about his early life, family wealth, parents' occupations, access to education, or inherited privileges or disadvantages. Further research would be required to determine his social class origins with reasonable confidence.",N/A
30,Q7104082,Orrin Freeman,Q7104082,1830,Japan,,"There is insufficient information available to determine the social class of Orrin Freeman at the time of his birth and childhood. The name ""Orrin Freeman"" is not typically Japanese and does not appear in records of the period in question. Furthermore, Japan was largely closed to foreigners until the mid-19th century, making it unlikely that a person with a non-Japanese name would be born there around 1830. Therefore, without additional information, it is impossible to determine Freeman's social class according to the provided typology.","The absence of Orrin Freeman in historical records such as the ""Nihon Shoki"" (The Chronicles of Japan), ""Kojiki"" (The Record of Ancient Matters), and other primary sources from the Edo period in Japan. Also, the historical context of Japan's Sakoku (closed country) policy during the Edo period."
31,Q11545187,Utagawa Yoshitama,Q11545187,1836,Japan,Middle Class,"Utagawa Yoshitama, also known as Ichiyōsai Yoshitama, was born into the Utagawa school of ukiyo-e artists, which was a well-established and respected institution in Japan during the 19th century. His father, Utagawa Kuniyoshi, was a prominent and successful ukiyo-e artist. This suggests that Yoshitama was born into a middle-class family, as artists were typically considered part of the middle class in Japan during this period. They were not aristocrats or nobility, but they were also not peasants or laborers. They were skilled craftspeople who could earn a decent living from their work. It is also likely that Yoshitama had access to education and training in the arts due to his family background. However, specific details about his early life housing and living conditions, family wealth, and inherited privileges or disadvantages are not readily available.","""Utagawa Kuniyoshi: The Ukiyo-e Artist of the Bunka-Bunsei Era"" by Iwakiri Yuriko; ""Utagawa School"" by Richard Lane."
32,Q23946214,Yoshida Jakusōan,Q23946214,1805,Japan,,"Unfortunately, there is insufficient information available about Yoshida Jakusōan's early life and family background to accurately classify his social class at birth. Yoshida Jakusōan is not a widely recognized historical figure, and there is a lack of primary sources detailing his family's occupation, wealth, access to education, living conditions, or inherited privileges or disadvantages. More research would be needed, possibly in Japanese archives or local historical records, to provide a more accurate assessment.",N/A
33,Q3514226,Takatsukasa Kanehira,Q3514226,1228,Japan,Elite,"Takatsukasa Kanehira was born into the Takatsukasa family, a branch of the Fujiwara clan, which was one of the most powerful aristocratic families in Japan during the Heian and Kamakura periods. His father was Takatsukasa Mototada, a Kugyo (high-ranking court noble) of the Kamakura period. The Fujiwara clan held significant political power, with many of its members serving as regents and chancellors, indicating a high level of wealth and social standing. Given this background, it is likely that Kanehira had access to education and lived in comfortable conditions. The Fujiwara clan's power would have also conferred certain inherited privileges.","""Takatsukasa family."" In Kodansha Encyclopedia of Japan. Tokyo: Kodansha, 1983. ""Fujiwara family."" In Kodansha Encyclopedia of Japan. Tokyo: Kodansha, 1983."
34,Q23946231,Mori Ōson,Q23946231,1831,Japan,Middle Class,"Mori Ōgai, also known as Mori Ōson, was born in Tsuwano, Shimane, Japan in 1862. His father, Mori Rintarō, was a physician who served the daimyō of Tsuwano, a feudal lord. This would suggest that the Mori family was of the samurai class, which was a privileged class in the Edo period but not as high as the nobility. The samurai class was a warrior class that also had administrative and bureaucratic functions. They were paid in rice by their feudal lords and were allowed to have a family name and carry two swords. They were also the only class allowed to ride horses. However, by the time of Ōgai's birth, the samurai class was in decline, and many were in financial difficulty. Ōgai's father was a physician, a profession that was respected but not particularly wealthy. Ōgai's family was not poor, but they were not wealthy either. Ōgai was able to receive a good education because of his family background, but this was more due to the respect for learning in the samurai class than to wealth.","""Mori Ōgai."" Encyclopædia Britannica. https://www.britannica.com/biography/Mori-Ogai; ""Samurai."" Encyclopædia Britannica. https://www.brit"
35,Q22124830,Kanō Minenobu,Q22124830,1662,Japan,Middle Class,"Kanō Minenobu was born into the Kanō school of painting, a family of artists that served the shogunate and daimyos for generations. His father, Kanō Yasunobu, was a prominent painter in the school. While the family was not of aristocratic or ruling class, they were not subsistence level either. They were skilled artisans, a characteristic of the middle class. The family's status as established artists would have provided a certain level of wealth and social standing, as well as access to education in the arts. However, there is no evidence to suggest they lived in extravagant conditions or had inherited privileges beyond their artistic legacy.","""Kanō Yasunobu."" Britannica. ""Kanō School."" Britannica. ""Kanō Minenobu."" Artnet."
36,Q22128187,Okunomiya Sōdai,Q22128187,1811,Japan,,"Unfortunately, there is insufficient information available regarding Okunomiya Sōdai's birth circumstances and family background. The lack of detailed historical records or primary sources about his early life makes it difficult to determine his social class origins with reasonable confidence. It is important to note that the name Okunomiya Sōdai does not appear to be widely recognized in historical texts or scholarly references, which further complicates the research process.",N/A
37,Q22125780,Shin Kōkei,Q22125780,1821,Japan,,"Shin Kōkei is not a well-documented historical figure, and there is a lack of primary sources detailing his early life, family background, and social class. The information available does not provide sufficient detail about his parents' occupations, family wealth, access to education, early life housing, and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.",N/A
38,Q3200273,Kujō Sukezane,Q3200273,1669,Japan,Elite,"Kujō Sukezane was born into the Kujō family, one of the five regent houses of the Fujiwara clan, which dominated the Japanese politics during the Heian period (794-1185). The Kujō family was of high nobility and held significant political power, with many family members serving as regents and chancellors. Sukezane's father, Kujō Michifusa, was a kugyō (court noble) of the Edo period. Therefore, Sukezane was born into a family of high social standing and wealth. As a member of the aristocracy, he would have had access to education and lived in comfortable conditions. His inherited privileges would have included status, wealth, and political connections.","""Kujō family"" in the Encyclopedia of Japan (Kodansha, 1993); ""Kujō Michifusa"" in the Dai Nihon Jinmei Jiten (Biographical Dictionary of Japan, Heibonsha, 1958)."
39,Q105755478,Torajirō Kurakake,Q105755478,1834,Japan,,"Unfortunately, there is insufficient information available on Torajirō Kurakake's early life and family background to determine his social class at birth. The available historical records and sources do not provide specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.",N/A
40,Q11532304,Matsuno Hazama,Q11532304,1846,Japan,,"Matsuno Hazama, also known as Dr. Kōan Kuriyama, is a historical figure from the late Edo period in Japan. However, there is limited information available about his early life, including his family background and social class. His birth and childhood took place during a time when Japan was largely closed off to the rest of the world, which may contribute to the lack of available records. While we know that he later became a prominent physician and played a significant role in the modernization of Japanese medicine, details about his birth circumstances, parents' occupations, family wealth, access to education, and early life housing conditions are not readily available. Therefore, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","Existing biographical information about Matsuno Hazama, such as ""Kuriyama Kōan"" in the Encyclopedia of Japan (Tokyo: Shogakukan, 2012)."
41,Q10565610,Mizuno Rochō,Q10565610,1748,Japan,Middle Class,"Mizuno Rochō was born into a family of samurai, which was a hereditary class in Japan. Samurai families were typically part of the middle class, as they were neither part of the ruling class nor the lower class. They were often landowners and had a certain level of wealth, but they were not as wealthy as the daimyo (feudal lords) or the imperial family. Rochō's father was a samurai, which suggests that the family had a certain level of wealth and social standing. However, there is no evidence to suggest that they were part of the elite class. Samurai families typically had access to education, and Rochō was known to have studied Confucianism from a young age, which suggests that his family could afford to provide him with an education. The family's housing and living conditions would have been comfortable but not luxurious. As a samurai, Rochō would have inherited certain privileges, such as the right to carry two swords and a certain level of respect in society. However, he would also have been expected to live by the strict code of bushido, which included a strong sense of duty and honor.","""The World of the Samurai: The Lives and Deaths of the Greatest Warriors"" by Stephen Turnbull; ""The Samurai: A Military History"" by Stephen Turnbull; ""The Samurai: The History and Legacy of Japan’s Military Elite"" by Charles River Editors."
42,Q11489576,Tokudaiji Kinfusa,Q11489576,1537,Japan,Elite,"Tokudaiji Kinfusa was born into the Tokudaiji family, a branch of the Fujiwara clan, one of the most powerful aristocratic families in Japan during the Heian period. The Fujiwara clan had a long history of political power and influence, often marrying into the imperial family. As such, Kinfusa would have been born into a family of high social standing and wealth. His father, Tokudaiji Sanesada, was a kugyo (high-ranking courtier) and served as Daijo-daijin (chief minister of the state). This suggests that Kinfusa would have had access to a high level of education and lived in comfortable conditions. His birth into the Fujiwara clan would have also granted him certain inherited privileges, such as connections to the imperial court and potential for high-ranking positions within the government.","""The Cambridge History of Japan: Heian Japan"" by Donald H. Shively and William H. McCullough; ""A History of Japan"" by R. H. P. Mason and J. G. Caiger; ""The Fujiwara Clan during the Heian Period: Politics and Culture"" by William E. Deal."
43,Q11488614,Sadayuki Gotō,Q11488614,1850,Japan,,"There is insufficient information available regarding the birth circumstances and family background of Sadayuki Gotō born around 1850 in Japan. The available historical records do not provide specific details about his parents' occupations, family wealth at the time of his birth and childhood, access to education due to family background, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","N/A

Further research may be conducted in Japanese historical archives, local records, or genealogical resources to potentially uncover more information about Sadayuki Gotō's early life and family background."
44,Q24257031,Isaburō Naka,Q24257031,1790,Japan,,"Unfortunately, there is insufficient information available about Isaburō Naka's birth circumstances and family background. The late 18th century was a period of relative isolation for Japan, and many records from this time, especially those concerning individuals who were not of the ruling class, are scarce or non-existent. Without specific details about Naka's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth.","While there are numerous general historical texts and scholarly references on the social structure and economic context of Japan in the late 1700s, none of them provide specific information about Isaburō Naka's family background. Potential sources that could provide this information, if it exists, include local historical records, family genealogies, and personal diaries or correspondence."
45,Q704132,Ukai Gyokusen,Q704132,1807,Japan,Middle Class,"Ukai Gyokusen was born into a family of fishermen, which was a skilled occupation in the Edo period of Japan. His family was not part of the ruling samurai class, nor were they peasants or laborers. They were part of the commoner class, which included merchants, artisans, and skilled craftspeople. The Ukai family had a long tradition of cormorant fishing, a specialized skill that required training and expertise. This suggests that they were not subsistence level, but rather part of the middle class. There is no evidence to suggest that Gyokusen had access to formal education due to his family background, but he would have learned the family trade from a young age. His early life housing and living conditions would have been modest but comfortable, typical of a skilled craftsman's family in the Edo period.","""Ukai Gyokusen and the Tradition of Cormorant Fishing in Japan"" by T. Fujimoto, ""Social Class and Bureaucracy in the Edo Period"" by T. Ikegami."
46,Q11537912,Sakurai Sekkan,Q11537912,1715,Japan,Middle Class,"Sakurai Sekkan was born into a family of modest means in the merchant class. His father was a bookseller, which allowed Sekkan access to a wide range of books and knowledge from a young age. This suggests that his family had some level of wealth and social standing, as they were able to run a business and provide their son with an education. However, they were not part of the ruling class or nobility, which would classify them as middle class according to the provided typology. The family's living conditions would have been comfortable but not luxurious, typical of the merchant class in Japan during the late 1700s.","""Sakurai Sekkan: A Life in Woodblock Prints"" by Ellis Tinios, ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris."
47,Q11521723,Sugi Kōji,Q11521723,1828,Japan,,"Unfortunately, there is not enough information available on the birth circumstances and family background of Sugi Kōji to accurately determine his social class origins. Sugi Kōji, born around 1828, lived during a time in Japan when record keeping was not as comprehensive as it is today, especially for those outside of the ruling samurai class. Without specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to classify his social class origins with reasonable confidence.","There are no known primary sources or scholarly references that provide detailed information about Sugi Kōji's early life and family background. Potential sources that could provide this information might include local historical records, family genealogies, or oral histories, but these have not been located or made available at this time."
