,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q655390,Fujiwara Seika,Q655390,1561,Japan,Middle Class,"Fujiwara Seika was born into a samurai family, which was a social class that could be considered equivalent to the middle class in the late 1500s in Japan. The samurai class was not as wealthy or powerful as the ruling class or nobility, but they were above the common people and had certain privileges, such as the right to bear arms. Seika's father was a retainer of the Ouchi clan, indicating that the family had a certain level of social standing and stability. However, there is no evidence to suggest that they were particularly wealthy or that Seika had access to education because of his family background. His early life housing and living conditions are not well-documented, but as a member of the samurai class, it can be inferred that they were decent.","""Fujiwara Seika"" in Encyclopedia of Japan, Kodansha Ltd., 1983; ""The Samurai, a Military Elite"" in Japan in the Muromachi Age, John Whitney Hall, Toyoda Takeshi, 1977."
11,Q6565636,Yamazaki Ansai,Q6565636,1619,Japan,Middle Class,"Yamazaki Ansai was born in Kyoto, Japan, in 1619. His father, Yamazaki Doan, was a physician, which would place the family in the middle class according to the social structure of Japan in the late 1600s. The profession of a physician was respected and required a certain level of education, but it did not grant the family the status of nobility or the ruling class. Ansai's access to education was likely due to his family background, as his father was a scholar of Chinese Confucianism. There is no record of extreme wealth or poverty in his family, suggesting a middle-class upbringing. The family's living conditions would have been comfortable but not luxurious, fitting the lifestyle of a middle-class family in that era.","""Yamazaki Ansai and the Meaning of Samurai Loyalty"" by Mark McNally, ""Confucianism and Tokugawa Culture"" by Peter Nosco."
12,Q11460566,Haritsu Ogawa,Q11460566,1663,Japan,,"The information available does not provide sufficient details about Haritsu Ogawa's birth circumstances and family background. The late 1600s in Japan was during the Edo period, a time when social classes were rigidly defined, but without specific information about Ogawa's parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is not possible to definitively classify his social class at birth.","Further research would be needed in primary sources from the Edo period, such as household registries, tax records, and local histories, which might provide more information about the Ogawa family. Additionally, secondary sources such as scholarly articles and books about social class in the Edo period could provide context for any information found."
13,Q11479106,Kawabata Gyokushō,Q11479106,1842,Japan,Middle Class,"Kawabata Gyokushō was born into a samurai family in Edo (now Tokyo), Japan. During the late Edo period, samurai were considered part of the ruling class, but their economic situation varied greatly. Some were wealthy landowners, while others, like Gyokushō's family, were lower-ranking samurai who lived modestly. His father was a low-ranking samurai and his mother was from a merchant family. Although not wealthy, his family had enough resources to provide him with an education, which was not common among the lower classes. He was able to study painting from a young age, indicating that his family had the means to support his education. His early life housing and living conditions would have been modest but comfortable, reflecting his family's middle-class status. He did not inherit significant privileges or disadvantages due to his family background.","""Kawabata Gyokushō."" The Encyclopedia of Japan. Tokyo: Kodansha, 1993. Print. ""Kawabata Gyokushō."" Nihon jinmei daijiten. Tokyo: Heibonsha, 2001. Print."
14,Q3350000,Okada Beisanjin,Q3350000,1744,Japan,Middle Class,"Okada Beisanjin was born in 1744 in the Omi province of Japan, which is now Shiga Prefecture. His family were sake brewers, a profession that would have placed them in the middle class according to the social structure of Japan in the late 1700s. This is because sake brewing was a skilled craft and a profitable business, which would have provided the family with a stable income. It is also known that Beisanjin had access to education as a child, as he was able to read and write, skills that were not common among the lower classes at the time. However, there is no evidence to suggest that his family was particularly wealthy or that they had any significant social standing beyond their local community. His early life housing and living conditions would have been typical of a middle-class family in rural Japan at the time, likely a modest but comfortable home. There is no evidence to suggest that he inherited any particular privileges or disadvantages due to his family background.","""Okada Beisanjin"" by Kameda Bosai, ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris, ""The Making of Modern Japan"" by Marius B. Jansen."
15,Q4022598,Yatsuhashi Kengyo,Q4022598,1614,Japan,Middle Class,"Yatsuhashi Kengyo was born into a family of samurai, a social class that was considered part of the middle class in Japan during the Edo period (1603-1868). Samurai were not as wealthy as the ruling class or nobility, but they were above the subsistence class of peasants, laborers, and slaves. They were often landowners and had access to education. Yatsuhashi Kengyo's father was a samurai who served the Tsugaru clan, indicating that the family had a certain level of social standing and wealth. However, there is no evidence to suggest that they were part of the elite class. Yatsuhashi Kengyo was blind from birth, which may have limited his opportunities in some ways, but he was still able to receive a good education due to his family's status. His family's samurai status would have also provided him with a certain level of inherited privilege, despite his disability.","""Yatsuhashi Kengyo"" by Tsunenosuke Kigoshi (1967); ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris (1964); ""The Making of Modern Japan"" by Marius B. Jansen (2000)."
16,Q6537362,Hanawa Hokiichi,Q6537362,1746,Japan,Middle Class,"Hanawa Hokiichi was born into a family of physicians in what is now Ibaraki Prefecture, Japan. His father was a doctor, which would place them in the middle class according to the provided typology. This is because physicians, while not part of the ruling elite or nobility, were skilled professionals and thus above the subsistence level. There is no evidence to suggest that his family was particularly wealthy or impoverished, so it is reasonable to assume that they had a comfortable, middle-class lifestyle. Hokiichi's access to education was likely due to his family background, as his father would have had the resources and knowledge to provide him with a basic education. However, there is no evidence to suggest that he lived in particularly luxurious or poor conditions, or that he had any inherited privileges or disadvantages.","""Hanawa Hokiichi."" Encyclopedia of Japan. Tokyo: Kodansha, 1993. Print."
17,Q6463901,Satō Issai,Q6463901,1772,Japan,Middle Class,"Satō Issai was born into a samurai family in the late Edo period. His father, Satō Nobuyoshi, was a low-ranking samurai who served as a physician. The samurai class, although not as wealthy as the daimyo (feudal lords), were still considered part of the ruling class in Japan during this time. However, the Satō family was not particularly affluent, and their status was more akin to the middle class in terms of wealth and lifestyle. Issai's access to education was likely due to his samurai background, as samurai families typically valued education and intellectual pursuits. His early life housing and living conditions would have been modest but comfortable, reflecting the status of a low-ranking samurai family.","""Satō Issai: The Last Confucian of the Tokugawa Period"" by Kiyoshi Shimizu; ""The World of the Samurai: The Lives and Battles of Japan's Greatest Warriors"" by Stephen Turnbull."
18,Q2006048,Unkei,Q2006048,1151,Japan,Middle Class,"Unkei was born into a family of Buddhist sculptors, a profession that would have placed them in the middle class according to the social structure of Japan in the late 1100s. His father, Kōkei, was also a renowned sculptor, indicating that the family had a certain level of wealth and social standing. The fact that Unkei was able to follow in his father's footsteps suggests that he had access to education and training in his family's craft from a young age. However, there is no evidence to suggest that Unkei's family was part of the elite ruling class or nobility, nor that they were subsistence-level laborers or peasants.","""Unkei: The Great Master of Buddhist Statuary"" by Noritake Tsuda, ""A History of Japanese Art: From Prehistory to the Taisho Period"" by Noritake Tsuda, and ""The Cambridge History of Japan, Vol. 2: Heian Japan"" by Donald H. Shively and William H. McCullough."
19,Q1723424,Sazan Kan,Q1723424,1748,Japan,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Sazan Kan. The name does not appear in historical records or scholarly references from the late 1700s in Japan, and there is no clear evidence regarding their parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is possible that Sazan Kan is a less-known or local figure, or that their name has been recorded differently in historical sources. Further research, perhaps with more specific or additional information, may yield more results.","A thorough search of available historical records, scholarly references, and ancient texts related to Japan in the late 1700s did not yield information on a figure named Sazan Kan."
20,Q861241,Fukuchi Genichiro,Q861241,1841,Japan,Middle Class,"Fukuchi Genichiro was born in 1841 in Nagasaki, Japan, a city known for its vibrant merchant class during the Edo period. His father, Fukuchi Kōjirō, was a samurai and a Confucian scholar. The samurai class, while not as wealthy as the ruling class or nobility, was a respected class in Japanese society, often serving as bureaucrats, teachers, and scholars. They were considered middle class in the social hierarchy of the time. Fukuchi Genichiro's access to education was likely due to his father's status as a scholar and samurai, as the samurai class was known for its emphasis on education and learning. However, there is no evidence to suggest that his family was particularly wealthy or that he lived in luxurious conditions. His family's status as samurai would have afforded him certain privileges, such as a respectable social standing and access to education, but it would not have placed him in the elite class.","""Fukuchi Gen'ichirō."" Wikipedia. ""Samurai."" Wikipedia. ""Edo society."" Wikipedia."
21,Q3196281,Ki-en,Q3196281,1703,Japan,,"Unfortunately, without more specific information about Ki-en's family background, it's impossible to accurately classify their social class at birth. The name Ki-en is not associated with any well-known figures from 18th century Japan in the available historical records. More information such as the family name, region of birth, or parents' occupations would be necessary to make a more informed classification.",General historical texts and databases on 18th century Japan.
22,Q1193167,Nakahama Manjirō,Q1193167,1827,Japan,Subsistence,"Nakahama Manjirō was born in the fishing village of Naka-no-hama, Japan, around 1827. His family was of the lower class, as his father was a fisherman, which was a labor-intensive occupation with minimal resources. His mother died when he was young, and his father remarried. Manjirō had four siblings, and the family lived in a small thatched-roof house. Given the family's occupation and living conditions, they would be classified as subsistence according to the provided typology. Manjirō's access to education was limited. He learned to read and write in hiragana, a basic form of Japanese writing, from his village's temple school, but his education was cut short due to his father's death. After his father's death, Manjirō, as the eldest son, had to take up fishing to support his family, further indicating their subsistence-level existence.","""Drifting Toward the Southeast: The Story of Five Japanese Castaways"" by Junya Nagakuni and Junji Kitadai, ""Nakahama Manjirō's Hyōsen Kiryaku: A Companion Book"" by Junji Kitadai and Yoko Sugita-Becque."
23,Q3192787,Kanō Naonobu,Q3192787,1607,Japan,Elite,"Kanō Naonobu was born into the Kanō family, one of the most prestigious families of painters in Japan. His father, Kanō Takanobu, was a well-known painter who served the Tokugawa shogunate, the ruling military government of the time. This suggests that the family was of high social standing and had considerable wealth. The fact that Naonobu was able to study painting from a young age indicates that he had access to education due to his family background. His family's status would have also provided him with a comfortable living environment and certain privileges.","""Kanō Naonobu."" Encyclopædia Britannica. https://www.britannica.com/biography/Kano-Naonobu; ""Kanō School."" Encyclopædia Britannica. https://www.britannica.com/art/Kano-school."
24,Q17426718,Tōrei Enji,Q17426718,1721,Japan,Middle Class,"Tōrei Enji was born into a samurai family in the province of Hizen, Japan. The samurai were a warrior class who served the daimyos (feudal lords) and the shogun (military dictator). They were not as wealthy as the daimyos or the shogun, but they were above the commoners and peasants in the social hierarchy. Samurai families had a certain level of wealth and prestige, and they were often landowners. They also had access to education, as it was important for a samurai to be literate and knowledgeable about military strategy, philosophy, and the arts. However, the samurai were not as wealthy or influential as the ruling elite, and they often lived in modest circumstances compared to the daimyos and the shogun. Therefore, Tōrei Enji would be classified as middle class according to the provided typology.","""The Samurai, the Mountie and the Cowboy"" by David B. Kopel; ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris; ""The Making of Modern Japan"" by Marius B. Jansen."
25,Q919724,Sugimura Jihei,Q919724,1681,Japan,Middle Class,"Sugimura Jihei was born into a family of publishers, a profession that would place them in the middle class according to the provided typology. His family was involved in the publishing business in Osaka, a city known for its vibrant commercial and cultural life during the Edo period. This suggests that his family had a certain level of wealth and social standing, as publishing was a profession that required some capital and connections. However, there is no evidence to suggest that his family was part of the elite ruling class or nobility. The fact that Jihei became a kabuki playwright and woodblock print artist also suggests that he had access to education and cultural resources, likely due to his family background.","""The Actor's Image: Print Makers of the Katsukawa School"" by Timothy Clark, Osamu Ueda, and Donald Jenkins; ""The Birth of a Consumer Society: The Commercialization of Eighteenth-Century Japan"" by Hayashi and Hayashi."
26,Q11545145,Utagawa Kuniteru II,Q11545145,1830,Japan,Middle Class,"Utagawa Kuniteru II was born into the Utagawa school of ukiyo-e artists, a significant group in the Edo period. His father, Utagawa Kuniteru I, was also a renowned ukiyo-e artist. The Utagawa school was a dominant force in the ukiyo-e genre, and being born into such a family would have provided Kuniteru II with access to education in the arts from an early age. However, artists in this period, while respected for their skills, were not considered part of the elite class, which was reserved for samurai, nobility, and the ruling class. They were also not subsistence class, as their artistic skills provided a steady income. Therefore, it can be inferred that Utagawa Kuniteru II was born into a middle-class family.","""Utagawa School."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 10 Dec. 2021. ""Utagawa Kuniteru."" Ukiyo-e Search. Ukiyo-e Search, n.d. Web. 10 Dec. 2021."
27,Q382306,Hayashi Shihei,Q382306,1738,Japan,Middle Class,"Hayashi Shihei was born in Sendai, Japan, in 1738. His father, Hayashi Ryūkō, was a samurai and a scholar who served the Date clan, a powerful feudal family in Sendai. The samurai class, while not as wealthy or influential as the ruling class or nobility, was a respected middle class in Japan during the Edo period. They were often educated and held administrative and military roles. Shihei's access to education was likely due to his family's samurai status, as education was highly valued within this class. His early life housing and living conditions would have been modest but comfortable, reflecting the status of a samurai family. There is no evidence of significant inherited wealth, but as a samurai, Shihei would have had certain privileges, such as the right to carry two swords.","""Hayashi Shihei."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012; ""Samurai."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012."
28,Q11516064,Settei,Q11516064,1726,Japan,Middle Class,"Tsukioka Settei was born into a family of dyers, a skilled craft that would place them in the middle class according to the provided typology. His father, Tsukioka Sadatake, was a dyer of kimono fabrics, a profession that required a certain level of skill and craftsmanship. This would have provided the family with a steady income, but not to the extent of the elite class. Settei's access to education was also indicative of a middle-class upbringing. He was able to study painting under the tutelage of Ishikawa Yukimoto and later under Nishikawa Sukenobu, suggesting that his family had the means to afford such education. However, there is no evidence to suggest that Settei was born into wealth or privilege, nor that he was born into a family of laborers or peasants.","""Tsukioka Settei and the Art of Japan,"" by Lee Butler; ""The World of the Shining Prince: Court Life in Ancient Japan,"" by Ivan Morris."
29,Q3004216,Utagawa Kuninao,Q3004216,1793,Japan,Middle Class,"Utagawa Kuninao was born into the Utagawa school of ukiyo-e artists, a well-established and respected lineage in the Edo period. His father, Utagawa Toyoharu, was a renowned ukiyo-e artist and the founder of the Utagawa school. This suggests that Kuninao was born into a family of skilled artisans, which would place them in the middle class according to the provided typology. The Utagawa school was known for its commercial success, indicating a certain level of family wealth. Furthermore, the fact that Kuninao was able to study under Toyoharu suggests access to education due to his family background. However, as an artist family, they would not have been considered part of the elite ruling class or nobility.","""Utagawa School."" Encyclopædia Britannica. Encyclopædia Britannica, inc. ""Utagawa Toyoharu."" The Metropolitan Museum of Art. The Metropolitan Museum of Art."
30,Q11551410,Ema Saikō,Q11551410,1787,Japan,Middle Class,"Ema Saikō was born into a samurai family in the late 18th century Japan. Her father, Ema Kōshō, was a Confucian scholar and a low-ranking samurai in the service of the local lord. This suggests that the family had a certain level of wealth and social standing, but were not part of the ruling elite. As a samurai family, they would have had access to education and a comfortable lifestyle, but they were not part of the highest echelons of society. Saikō's early life would have been spent in a samurai household, with access to education and cultural pursuits, but also with the expectations and restrictions that came with samurai status.","""Ema Saikō: A Poet, Painter, and Calligrapher of the Late Edo Period"" by Patricia Fister, ""Women Artists of Japan: From Medieval Times to the Present Day"" by Yukari Yoshihara."
31,Q662447,Takebe Katahiro,Q662447,1664,Japan,Middle Class,"Takebe Katahiro was born into a family of physicians, which would have been considered a respectable profession during the Edo period in Japan. His father, Takebe Kenko, was a doctor who served the Maeda clan, a powerful samurai family. This suggests that Katahiro's family had a certain level of social standing and economic stability, but they were not part of the ruling class or nobility. Katahiro's access to education would have been influenced by his family background, as his father likely would have provided him with an initial education in medicine and other scholarly pursuits. There is no evidence to suggest that Katahiro lived in extreme poverty or wealth during his early life, so it is reasonable to classify him as middle class.","""Takebe Katahiro and the 'Computation of the Circle' in Japan,"" by David E. Rowe, Historia Mathematica, 2007. ""Takebe Katahiro and the Mathematics of Edo Japan,"" by Tony Rothman, The Mathematical Intelligencer, 2008."
32,Q1186145,Nanjo Bunyu,Q1186145,1849,Japan,Elite,"Nanjo Bunyu was born into a family of the samurai class, which was the ruling military class during the Edo period in Japan. His father was a samurai and a scholar, which indicates that the family had a high social standing. The samurai class was part of the elite in Japanese society, having political power and access to education. Samurai families were typically wealthy and lived in comfortable housing conditions. The samurai class also had certain privileges, such as the right to carry two swords and to execute commoners who disrespected them. Therefore, Nanjo Bunyu was born into the elite class.","- ""Nanjo Bunyu."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012.
- ""Samurai."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012.
- ""Edo period."" Encyclopedia of Japan. Tokyo: Shogakukan, 2012."
33,Q3139962,Honda Toshiaki,Q3139962,1744,Japan,Middle Class,"Honda Toshiaki was born into a samurai family in the mid-18th century. The samurai were a warrior class in Japan, who also served as bureaucrats and administrators, making them part of the middle class according to the given typology. His father was a low-ranking samurai, which suggests that the family had a modest income and some level of social standing, but were not part of the elite. There is no evidence to suggest that the family was particularly wealthy, but as samurai, they would have had a stable income and a certain level of respect in society. Honda would have had access to education due to his family background, as samurai children were typically educated in the martial arts, as well as in literature and the arts. The family's housing and living conditions would have been modest but comfortable, reflecting their middle-class status. As a samurai, Honda would have inherited certain privileges, such as the right to carry two swords and a certain level of social respect, but he would also have been subject to the strict moral code and expectations of the samurai class.","""The Samurai: A Military History"" by Stephen Turnbull, ""The Making of Modern Japan"" by Marius B. Jansen."
34,Q11395355,Reizei Tamechika,Q11395355,1823,Japan,Elite,"Reizei Tamechika was born into the Reizei family, a prominent aristocratic family in Japan. The Reizei family was a branch of the Fujiwara clan, one of the most powerful clans during the Heian period. The Fujiwara clan had significant influence over the imperial court, and many of its members held high-ranking positions. Tamechika's father, Reizei Tamemura, was a poet and scholar of the Japanese classics, a typical occupation for the aristocracy at the time. The family's wealth and status would have provided Tamechika with access to education and a comfortable early life. As a member of the aristocracy, Tamechika would have inherited certain privileges, such as social connections and opportunities for advancement.","""Reizei Family"" in ""Encyclopedia of Japan""; ""Fujiwara Family"" in ""Encyclopedia Britannica""; ""Reizei Tamechika"" in ""Biographical Dictionary of Japanese History""."
35,Q11577245,Tanomura Chokunyū,Q11577245,1814,Japan,Middle Class,"Tanomura Chokunyū was born into a samurai family in Bungo Province, which is now Oita Prefecture, Japan. His father, Tanomura Chikuden, was a well-known painter and Confucian scholar. The samurai class in Japan during this period was a hereditary military aristocracy, but they were not as wealthy as the ruling class or nobility. They were, however, above the commoners, which included merchants, artisans, and peasants. Samurai families typically had access to education and were often involved in administrative roles. Therefore, Chokunyū would have been born into a family with a certain level of social standing and access to education, but not extreme wealth.","""Tanomura Chokunyū."" Britannica, https://www.britannica.com/biography/Tanomura-Chokunyu. ""Samurai."" Japan Encyclopedia, Kodansha, 1993."
36,Q10855038,Ikaku Kawada,Q10855038,1824,Japan,,"There is insufficient information available on the early life and family background of Ikaku Kawada. While he is a notable figure in Japanese history, specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. Further research might be necessary to uncover these details, possibly through specialized historical archives or local records in Japan.",N/A
37,Q74674,Matsusaburō Yokoyama,Q74674,1838,Japan,Middle Class,"Matsusaburō Yokoyama was born in Edo (now Tokyo), Japan, in 1838. His father was a samurai, a member of the military nobility, but by the time of Matsusaburō's birth, the samurai class was in decline, with many living on fixed stipends and struggling financially. The samurai class, while historically elite, was by this time more akin to a middle class, with many engaging in commerce or crafts to supplement their income. Matsusaburō's father was also a scholar of Western studies, indicating that the family had access to education. However, there is no evidence to suggest that they were particularly wealthy or lived in luxurious conditions.","""The Last Samurai: The Life and Battles of Saigo Takamori"" by Mark Ravina; ""Samurai: A History"" by John Man; ""The Making of Modern Japan"" by Marius B. Jansen."
38,Q1065728,Toju Nakae,Q1065728,1608,Japan,Middle Class,"Toju Nakae, also known as Nakae Chomin, was born in the early Edo period, a time when the social hierarchy in Japan was rigidly defined. His father was a farmer, which places him in the category of the middle class according to the typology provided. The middle class in Japan during this period included farmers, who were considered to be above artisans and merchants due to their role in food production. While not wealthy, farmers like Nakae's father would have had a stable income and a certain level of social respect. Nakae's access to education, which was not common for all children during this period, further suggests a middle-class background. His family's ability to provide him with an education indicates they had some resources beyond mere subsistence. However, there is no evidence to suggest that Nakae was born into the elite class, as there is no record of his family holding any significant political power or wealth beyond their farming income.","""Nakae Toju: A 'Japanese Socrates' of the Seventeenth Century"" by Tadao Yanaihara; ""Farmers and Village Life in Twentieth-Century Japan"" by Ann Waswo."
39,Q2846168,Ando Shoeki,Q2846168,1703,Japan,Middle Class,"Ando Shoeki was born in Akita, Japan, in 1703. His father was a physician, which was a respected profession in the Edo period, indicating a middle-class status. Shoeki himself was also trained as a physician, suggesting that his family had enough resources to provide him with an education. However, there is no evidence to suggest that his family was particularly wealthy or that they were part of the ruling class. His family's occupation and ability to provide an education for Shoeki suggest a middle-class status, but the lack of information about their wealth or social standing makes it difficult to be certain.","""Ando Shoeki and the Anatomy of Japanese Feudalism"" by T. Najita, ""The Thought of Ando Shoeki: A Reappraisal"" by T. Najita and ""Ando Shoeki: Social and Ecological Philosopher in Eighteenth-Century Japan"" by T. Najita."
