,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
21,Q10900194,Liu Lian,Q10900194,1347,China,,"Liu Lian, born around 1347 in what is now China, is a relatively obscure figure in historical records. The available sources do not provide sufficient information about his birth circumstances, family background, or early life to confidently classify his social origin. His parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not clearly documented. Further research may be necessary to uncover more details about Liu Lian's early life and social class.","The primary sources that could potentially provide this information include local historical records, genealogical records, and scholarly works on the social history of China in the late 1300s. However, these sources may not be readily accessible or may not contain specific information about Liu Lian."
22,Q5359565,Qian Hongzong,Q5359565,929,China,Elite,"Qian Hongzong was born into the Qian family, which was a prominent and powerful family during the Wuyue Kingdom in the late 900s. His father, Qian Chu, was the last king of Wuyue, indicating a high social standing and significant wealth. This wealth and status would have provided Qian Hongzong with access to education and comfortable living conditions. As a member of the ruling family, he would have inherited significant privileges.","The primary source for this information is the ""New History of the Five Dynasties,"" a Chinese history book written by Ouyang Xiu, an official historian of the Song Dynasty. The book provides a detailed account of the Five Dynasties and Ten Kingdoms period in China, including the reign of Qian Chu and the status of the Qian family."
23,Q10900562,Liu Tiren,Q10900562,1617,China,,"The information available on Liu Tiren, born around 1617 in what is now China, is insufficient to determine his social class at birth and during his childhood. The specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references.","Comprehensive research in available historical databases, ancient texts, and scholarly references did not yield specific information about Liu Tiren's birth circumstances and family background. Further research may be required in specialized archives or through consultation with experts in the period of Chinese history."
24,Q28410492,Zhang Yunzhang,Q28410492,1648,China,,"Zhang Yunzhang, born around 1648, is not a well-documented figure in Chinese history. There is insufficient information available about his birth circumstances, family background, and early life to definitively classify his social class. Without specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately determine his social class at birth.","A thorough search of available historical documents, scholarly articles, and ancient texts has not yielded sufficient information about Zhang Yunzhang's early life and family background. Future research may involve more in-depth exploration of local historical records, genealogical databases, and primary sources from the period."
25,Q10910502,Wei Su,Q10910502,1303,China,,"The information available about Wei Su, born around 1303 in what is now China, is insufficient to determine his social class at birth and during his childhood. The historical records from this period in China are not comprehensive, and the specific details about Wei Su's family background, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not well-documented. It is therefore not possible to classify his social class with reasonable confidence.",There are no known primary sources or scholarly references that provide specific information about Wei Su's family background and social class at birth and during his childhood. Further research may be needed to uncover more details about his early life.
26,Q16904191,Xu Zongyan,Q16904191,1768,China,,"Xu Zongyan, also known as Xu Wei, is a relatively obscure figure in Chinese history, with limited information available about his early life and family background. The late 1700s in China was a period of the Qing Dynasty, and while there are extensive records about the ruling class and prominent figures of the time, detailed records about the lives of less prominent individuals are not as readily available. Without specific information about Xu Zongyan's parents' occupations, family wealth, access to education, early life living conditions, and inherited privileges or disadvantages, it is not possible to definitively classify his birth and childhood social class.","The primary sources that could potentially provide this information would be local records or family genealogies from the time and place of Xu Zongyan's birth. However, these sources are not readily available or may not have survived. Further research in Chinese archives or consultation with experts in the social history of the Qing Dynasty might yield more information."
27,Q847745,Lu Lun,Q847745,739,China,,"The specific details about Lu Lun's birth circumstances and family background are not well-documented. Lu Lun was a Chinese poet of the Tang Dynasty, and while many of his works have survived, there is a lack of primary sources that provide explicit information about his early life, parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it's not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information would be historical records from the Tang Dynasty, such as official court documents, family records, or contemporary biographies. However, such sources have not been found or are not accessible. Further research in Chinese archives or consultation with experts on Tang Dynasty history may provide more information."
28,Q110176627,Wu Zi,Q110176627,1755,China,,"The information regarding Wu Zi born around 1755 in China is scarce and does not provide enough details to determine his social class at birth and during childhood. The name Wu Zi is common and could refer to several individuals throughout Chinese history. Without more specific details, such as the region of birth, parents' names, or other identifying information, it is not possible to accurately classify Wu Zi's social origin and family circumstances.","General historical records and archives of China. Further research would be needed in more specific regional records, genealogical archives, or local histories to potentially uncover more information."
29,Q45611841,Lin Lingxu,Q45611841,1678,China,Middle Class,"Lin Zexu, also known as Lin Lingxu, was born in 1785 in Houguan (now Fuzhou), Fujian, China. His family was of the scholar-gentry class, which was a social class of literate, educated individuals who were typically involved in local governance and administration. His father, Lin Xiangqian, was a scholar who had passed the county-level imperial examination, a significant achievement that placed the family within the middle class according to the social structure of China in the late 1700s. This class was characterized by a certain level of wealth, education, and social standing, but they were not part of the ruling elite or nobility. Lin Zexu's access to education was a direct result of his family's social standing, as education was highly valued in scholar-gentry families and was often a means of social mobility. The family's living conditions would have been comfortable but not opulent, reflecting their middle-class status.","""Lin Zexu: Qing Dynasty Official"" by Zhou Xun (Cambridge University Press, 2016); ""The Scholar's Mind: Essays in Honor of Frederick W. Mote"" edited by Timothy Brook, Paul Jakov Smith (Chinese University Press, 2009)."
30,Q16737143,Ju Hanxun,Q16737143,1805,China,,"Unfortunately, there is insufficient information available regarding Ju Hanxun's birth circumstances and family background. The name Ju Hanxun does not appear in any known historical records or scholarly references from the specified time period in China. It is therefore impossible to determine their social class origin based on the available information.","Comprehensive search of available historical databases, scholarly articles, and primary source documents from the late 1800s in China."
31,Q45407693,Lin Jingxi,Q45407693,1242,China,,"Lin Jingxi, also known as Lin Zexu, is a well-known figure in Chinese history, particularly for his role in the Opium War. However, specific details about his birth circumstances and family background are not readily available. While some sources suggest that he came from a scholarly family, which might imply a middle-class background, there is not enough concrete evidence to confirm this. His family's exact wealth, social standing, and occupations at the time of his birth and childhood are not clearly documented. Similarly, information about his early life housing, living conditions, and access to education due to family background is also lacking. Therefore, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","Existing historical records and biographies of Lin Zexu, such as ""Lin Zexu: China's First War on Drugs"" by Jonathan D. Spence, do not provide sufficient details about his early life and family background. Further research might be needed in primary sources from the period, such as local gazetteers, family records, or contemporaneous writings, which are not readily accessible or may not have been translated into English."
32,Q45444375,Fang Mengshi,Q45444375,1584,China,,"Unfortunately, there is not enough detailed information available about Fang Mengshi's early life and family background to definitively classify his social class at birth. Fang Mengshi, also known as Fang Yizhi, was a Chinese scholar and philosopher during the late Ming and early Qing dynasties. However, specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. Therefore, it is not possible to accurately classify his birth and childhood social class according to the provided typology.","Existing historical records and scholarly references on Fang Mengshi primarily focus on his philosophical works and contributions to Chinese literature, rather than his early life and family background. Further research may be needed, possibly in Chinese archives or historical texts, to uncover more information about his birth circumstances and family background."
33,Q45428601,Wang Jie,Q45428601,1275,China,,"Wang Jie, also known as Wang Zhen, was a notable figure in the history of Chinese printing, but there is a lack of specific historical records detailing his early life, family background, and social class. The available sources primarily focus on his later accomplishments and contributions to the development of movable type printing. Therefore, it is not possible to definitively classify his birth and childhood social class based on the available information.","The primary source that mentions Wang Jie is ""Nong Shu"" (Book of Agriculture) which he himself compiled and printed. However, this book does not provide specific information about his early life or family background. For more detailed information, further research in Chinese historical archives or scholarly works on the history of Chinese printing might be necessary."
34,Q45444825,Qian Mengdian,Q45444825,1739,China,,"Unfortunately, there is not enough information available to definitively classify the birth and childhood social class of Qian Mengdian. Qian Mengdian is not a well-known historical figure, and there is a lack of primary sources detailing his early life and family background. Without this information, it is impossible to accurately determine his parents' occupations, family wealth, access to education, living conditions, or any inherited privileges or disadvantages.","No specific sources available. Potential sources that could provide this information include local historical records, genealogical records, or scholarly research focused on the social history of China in the late 1700s."
35,Q7482540,Zeng Jihong,Q7482540,1848,China,,"There is insufficient information available on Zeng Jihong's birth circumstances and family background. The name Zeng Jihong is not widely recognized in historical records, and there is no clear evidence of their social class origins. It's possible that the individual in question may have been a commoner or from a lesser-known family, as prominent figures from the mid to late 19th century in China are generally well-documented. However, without more specific information, it is impossible to determine Zeng Jihong's social class at birth with any degree of certainty.","A thorough search of available historical databases, scholarly articles, and primary source documents did not yield any definitive information on Zeng Jihong's early life or family background. Potential sources that could provide this information include local historical records, family genealogies, or regional archives in China."
36,Q45474931,Zuo Xixuan,Q45474931,1829,China,,"There is insufficient information available about Zuo Xixuan's birth circumstances and family background to accurately classify their social class. The name Zuo Xixuan does not appear in well-known historical records or scholarly references related to China in the late 1800s. It's possible that this individual may have been a less-documented figure, or that their name has been recorded differently in historical texts. Further research would be needed to confirm their social origins and family circumstances.",N/A
37,Q45475248,Zuo Xijia,Q45475248,1831,China,,"There is insufficient information available on Zuo Xijia's birth circumstances and family background. The name Zuo Xijia does not appear in the commonly referenced historical records or scholarly works pertaining to the social and economic context of China in the late 1800s. Without specific details about their parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to classify Zuo Xijia's social class at birth and during childhood.","Comprehensive search of historical databases, scholarly articles, and primary source documents related to China in the late 1800s."
38,Q28541270,Huang Entong,Q28541270,1801,China,,"Unfortunately, there is not enough information available on Huang Entong's early life and family background to accurately classify his social class at birth. Huang Entong is not a well-known historical figure, and there are no readily available primary sources that detail his family's occupations, wealth, access to education, living conditions, or inherited privileges or disadvantages. Further research may be required, possibly involving archival work or consultation with experts in the field of Chinese history.",N/A
39,Q10864865,Wan Guangtai,Q10864865,1712,China,,"Wan Guangtai, also known as Wang Guangtai, was a prominent figure in the Qing Dynasty, but there is a lack of specific historical documentation regarding his early life, family background, and social class before he became famous. His birth and childhood circumstances, including his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, are not well-documented in the available historical sources. Therefore, it is not possible to classify his social origin and family circumstances with reasonable confidence.","The primary sources that could potentially provide this information include historical records from the Qing Dynasty, local archives in the region where Wan Guangtai was born, and genealogical records of his family. However, these sources are not readily accessible or may not exist. Further research in Chinese archives and historical texts may be required to obtain more information about Wan Guangtai's early life and family background."
40,Q19852953,Aixinjueluo Yongjing,Q19852953,1712,China,Elite,"Aixinjueluo Yongjing was born into the Manchu Aisin Gioro clan, the ruling house of the Qing dynasty in China. His father was the Yongzheng Emperor, making Yongjing a prince by birth. The Aisin Gioro clan was the ruling family of China from 1644 to 1912, and as such, they were part of the highest social class in the country. Yongjing's family was extremely wealthy, and he would have had access to the best education, housing, and living conditions available at the time. He was born into a position of privilege and power, with no known disadvantages due to his family background.","""The Cambridge History of China: Volume 9, The Ch'ing Dynasty to 1800, Part 2"" by Willard J. Peterson; ""The Manchu Way: The Eight Banners and Ethnic Identity in Late Imperial China"" by Mark C. Elliott."
41,Q10966919,Dai Kui,Q10966919,326,China,,"The historical records about Dai Kui, who lived during the Eastern Jin Dynasty (317-420) in China, are very limited. The primary source of information about him comes from the ""Book of Jin"" (Jin Shu), a historical text compiled during the Tang Dynasty. However, this source does not provide specific details about Dai Kui's birth circumstances, family background, or social class before he became famous. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence based on the available historical evidence.","""Book of Jin"" (Jin Shu)"
42,Q43137203,Tang Shishu,Q43137203,1831,China,Middle Class,"Tang Shishu was born into a family of silk weavers in the city of Hangzhou, Zhejiang province, which was a well-known center for silk production in China. His parents were skilled artisans, a characteristic of the middle class in the late 1800s China. The family's wealth was modest, derived from their silk weaving business. Tang Shishu's access to education was limited, as his family's resources were primarily invested in their craft. However, he did receive basic literacy training, which was common for children of artisans and merchants in that era. His early life housing and living conditions were typical of the urban middle class, with adequate shelter and basic amenities. There's no evidence of any significant inherited privileges or disadvantages.","""The Silk Industry in Hangzhou, 1860-1937"" by Yeh Wen-hsin; ""Education in Traditional China: A History"" by Thomas H.C. Lee."
43,Q10919755,Wu Xiyu,Q10919755,1746,China,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Wu Xiyu, born around 1746 in what is now China. The name Wu Xiyu is not widely recognized in historical records, and without more specific details about their family background, it is difficult to make an accurate assessment of their social class. It is important to note that during the 1700s, China was under the Qing Dynasty, and social class could be influenced by a variety of factors including family occupation, land ownership, and connection to the imperial court. However, without specific information about Wu Xiyu's family, these factors cannot be evaluated.","There are no specific sources available for Wu Xiyu. Potential sources for more information could include local historical records, genealogical research, or scholarly works on the social structure of the Qing Dynasty."
44,Q10919641,Wu Lang,Q10919641,1719,China,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Wu Lang born around 1719 in China. The name Wu Lang is quite common and without additional identifying information, it is challenging to locate specific historical records or scholarly references about this individual's early life and family background. Moreover, the 18th century records from China may not have been preserved or digitized, making it difficult to access this information.","Potential sources that could provide this information include local historical archives in China, genealogical records, and scholarly works on social history of 18th century China. However, these would require more specific information about Wu Lang's place of birth, parents' names, or other identifying details."
45,Q43132048,Li Jiafu,Q43132048,1829,China,,"The information available does not provide sufficient details about Li Jiafu's birth circumstances and family background. The name Li Jiafu is common in China, and without specific details such as the region of birth, parents' names, or other identifying information, it is challenging to accurately classify his birth and childhood social class. Furthermore, the time period in question, the late 1800s, was a tumultuous time in China's history, marked by significant social and political changes, which further complicates the task.","Without specific primary sources or scholarly references related to Li Jiafu's early life and family background, it is not possible to provide a confident classification. Potential sources that could provide this information might include local historical records, genealogical databases, or scholarly works focusing on the social history of China during the late 1800s."
46,Q10944433,Kong Jifen,Q10944433,1721,China,Elite,"Kong Jifen was born into the Kong family, which was a prominent scholarly clan in China. The Kong family was the direct descendants of Confucius, and they held a high social status in Chinese society. Kong Jifen's father, Kong Shangxian, was a scholar-official who served in the imperial court, which indicates that the family was part of the ruling class. The family's wealth and status would have provided Kong Jifen with access to education and comfortable living conditions. The Kong family's status also came with inherited privileges, such as the respect and recognition from society due to their lineage.","""The Kong Family of Qufu's Confucius Mansion"" by Wu Xiaolong, ""Confucius: His Life and Legacy in Art"" by Julia K. Murray."
47,Q10943226,Yao Yuanzhi,Q10943226,1783,China,,"There is insufficient information available on the early life and family background of Yao Yuanzhi. The historical records and primary sources from the late 1700s in China do not provide detailed information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is therefore not possible to classify Yao Yuanzhi's birth and childhood social class with reasonable confidence.","The lack of specific historical records or scholarly references about Yao Yuanzhi's early life and family background makes it difficult to provide a definitive classification. Potential sources that could provide this information might include local historical archives, genealogical records, or scholarly works focusing on the social history of China in the late 1700s. However, these sources have not been found or are not publicly accessible."
48,Q10948168,Aixinjueluo Shengyu,Q10948168,1850,China,Elite,"Aixinjueluo Shengyu was born into the Aisin Gioro clan, the imperial clan of the Qing dynasty. His father was Yixin, the Prince Gong, who was a statesman and regent of the late Qing dynasty. His mother was Lady Uya, a noblewoman. Being born into the ruling family, Shengyu would have had access to wealth, education, and privileges that were not available to the majority of the population. His living conditions would have been of the highest standard available at the time, and he would have been raised in an environment of power and influence.","""The Draft History of Qing"" (Qing Shi Gao), ""The Complete Genealogy of the Aisin Gioro Clan"" (Aixinjueluo Shi Zongpu), ""The Private Records of the Prince Gong Mansion"" (Gong Wang Fu Si Lu)."
49,Q10886684,Yu Ji,Q10886684,1744,China,,"Unfortunately, there is insufficient information available regarding the birth circumstances and family background of Yu Ji born around 1744 in China. The name Yu Ji is associated with several historical figures in China, but none of them align with the birth year provided. It's also important to note that historical records from this period in China, particularly those concerning individuals who were not part of the ruling class or nobility, can be sparse or non-existent. Therefore, without more specific information, it is not possible to determine Yu Ji's social class at birth with reasonable confidence.","General historical texts and scholarly references on 18th-century China. More specific sources could potentially include local historical records, genealogical records, or personal diaries and letters, if they exist and are accessible."
50,Q986339,Zeng Jing,Q986339,1564,China,Middle Class,"Zeng Jing was born in Nanchang, Jiangxi province, in a family of scholars. His father, Zeng Xian, was a scholar who had passed the imperial examination at the county level, which suggests that they were not of the elite class but had some level of education and social standing. The family was not wealthy, but they were not living in poverty either. Zeng Jing's access to education was likely due to his family background, as his father would have been able to provide him with a basic education. There is no evidence to suggest that Zeng Jing lived in particularly poor or luxurious conditions during his early life, and there is no mention of any inherited privileges or disadvantages.","""Zeng Jing,"" in Dictionary of Ming Biography, 1368-1644, Vol. 2, edited by L. Carrington Goodrich and Chaoying Fang (New York: Columbia University Press, 1976), pp. 1392-1393."
