,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q5602225,Marco Carburi,Q5602225,1731,Italy,,"The information available about Marco Carburi's early life and family background is insufficient to confidently classify his social class at birth. Marco Carburi, born around 1731, is a relatively obscure historical figure, and there is limited primary source material available about his early life and family circumstances. While he is known to have been a composer and violinist, details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records.","The primary sources that could potentially provide this information include birth records, baptismal records, tax records, and other archival material from the time and place of Carburi's birth. However, these sources have not been digitized or made widely available, and it would likely require specialized archival research to access them. Additionally, any existing records may be incomplete or have been lost or destroyed over time. Secondary sources such as biographies or scholarly articles about Carburi may also provide some information, but these are also limited and may not focus on his early life and family background."
11,Q3805935,Jacopo Sanvitale,Q3805935,1785,Italy,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Jacopo Sanvitale. The Sanvitale family was a noble family from Parma, Italy, and they held significant power and wealth during the Middle Ages and Renaissance. However, by the late 1700s, the family's influence had significantly declined. Without specific information about Jacopo's parents, their occupations, and their wealth during his childhood, it is impossible to determine his social class at birth. Furthermore, there is no available information about Jacopo's access to education, early life housing and living conditions, or inherited privileges or disadvantages.","Potential sources that could provide this information include birth records, tax records, and other historical documents from Parma during the late 1700s. Additionally, historical texts about the Sanvitale family or the social structure of Parma during this time period could provide valuable insights."
12,Q21083719,Angelo Asti,Q21083719,1847,Italy,,"Unfortunately, there is not enough information available about Angelo Asti's early life and family background to definitively classify his social class at birth. Angelo Asti was a well-known Italian painter, but details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. It is known that he was born in Sampierdarena, near Genoa, Italy, in 1847, but further details about his family background and early life are not well-documented.","While there are numerous sources that discuss Asti's artistic career and achievements, such as ""Angelo Asti: A Forgotten Italian Painter"" by Stefano Bosi, these do not provide specific information about his birth circumstances and family background. Further research may be needed in Italian archives or historical records to uncover more about Asti's early life."
13,Q1525882,Giovan Battista Langetti,Q1525882,1635,Italy,Middle Class,"Giovan Battista Langetti was born in Genoa, Italy around 1635. His family background is not well-documented, but it is known that he was the son of a goldsmith, a profession that would have placed his family in the middle class according to the social structure of Italy in the late 1600s. Goldsmithing was a skilled craft, and those who practiced it were typically considered part of the artisan class. This would have provided Langetti with a comfortable, though not luxurious, upbringing. His father's profession may also have given him early exposure to artistic techniques and materials, which could have influenced his decision to pursue painting. However, there is no evidence to suggest that Langetti's family was particularly wealthy or that he had access to formal education due to his family background.","""Giovan Battista Langetti,"" Grove Art Online, Oxford University Press; ""Goldsmithing in Italy,"" Encyclopedia of the Renaissance, Scribner's."
14,Q47784916,Giovanni Sanguinetti,Q47784916,1789,Italy,,"Unfortunately, there is not enough information available on Giovanni Sanguinetti's early life and family background to determine his social class origins with reasonable confidence. The name is fairly common in Italy, and without more specific details, it is challenging to identify the correct individual born around 1789. Furthermore, records from the late 18th century in Italy, especially those detailing the lives of non-aristocratic individuals, can be sparse or non-existent. To accurately classify Sanguinetti's birth and childhood social class, information such as his parents' occupations, family wealth, access to education, living conditions, and any inherited privileges or disadvantages would be necessary.","Potential sources that could provide this information include parish baptismal records, local tax records, or notarial records from the time and place of Sanguinetti's birth. These would likely be held in local or national archives in Italy. Additionally, genealogical research or scholarly works on the social history of Italy during this period might provide further context or clues."
15,Q3108021,Giuseppe Dallamano,Q3108021,1679,Italy,,"The information available about Giuseppe Dallamano's birth circumstances and family background is insufficient to confidently classify his social class. The late 17th century in Italy was a time of complex social structures and economic conditions, and without specific details about Dallamano's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately determine his social class at birth.","There are no known primary sources or scholarly references that provide detailed information about Giuseppe Dallamano's birth circumstances and family background. Further research in Italian archives, church records, or local histories may potentially yield more information."
16,Q18663487,Domenico De Angelis,Q18663487,1735,Italy,,"The information about Domenico De Angelis' birth circumstances and family background is not readily available. The name Domenico De Angelis is quite common in Italy, and without more specific details, it's challenging to determine the exact individual born around 1735. Furthermore, records from the 18th century, especially those detailing the lives of non-elite individuals, can be scarce or non-existent. Therefore, it's not possible to classify his birth and childhood social class with reasonable confidence.","General historical knowledge about record-keeping in 18th century Italy. Further research might involve archival work in Italy, examining church records, tax records, or other local documents from the period."
17,Q1528408,Giuseppe Manfredini,Q1528408,1710,Italy,Middle Class,"Giuseppe Manfredini was born in Pistoia, Italy around 1710. His father, Francesco Manfredini, was a well-known violinist and composer, indicating a middle-class background. Francesco was able to provide his son with a solid musical education, which suggests that the family had some financial stability and access to educational resources. However, there is no evidence to suggest that the Manfredini family was part of the elite or aristocracy, nor were they subsistence-level laborers or peasants. Therefore, it is reasonable to classify Giuseppe Manfredini's birth and childhood social class as middle class.","""Francesco Manfredini."" Grove Music Online. Oxford Music Online. Oxford University Press."
18,Q921073,Vittorio Zonca,Q921073,1568,Italy,Middle Class,"Vittorio Zonca was born in Padua, Italy, around 1568. His father, Giovanni Battista Zonca, was a well-known architect, which suggests that the family belonged to the middle class, as architects were considered skilled craftspeople during this period. There is no evidence to suggest that the Zonca family was part of the nobility or ruling class, nor that they were peasants or laborers. The profession of architecture would have provided a comfortable living, but not the level of wealth associated with the elite class. It's also likely that Vittorio had access to education due to his family background, as the children of skilled professionals often received education during this period. However, specific details about his early life housing, living conditions, and inherited privileges or disadvantages are not well-documented.","""New Theatre Machines of the Seventeenth Century"" by Vittorio Zonca (1607); ""The Architecture of the Italian Renaissance"" by Peter Murray (1963)."
19,Q3697440,Cristiano Banti,Q3697440,1824,Italy,Middle Class,"Cristiano Banti was born in Santa Croce sull'Arno, a town in Tuscany, Italy. His father, Luigi Banti, was a civil servant, which would place the family in the middle class according to the given typology. The family was not part of the elite or nobility, nor were they subsistence laborers or peasants. Banti's access to education was likely due to his family's middle-class status, as he studied at the Academy of Fine Arts in Florence, a privilege not typically accessible to the lower classes at the time. However, specific details about his early life housing and living conditions are not readily available.","""Cristiano Banti."" Treccani, The Italian Encyclopedia. ""Cristiano Banti."" Enciclopedia Italiana (1930)."
20,Q111752896,Filippo M. Tozzi,Q111752896,1716,Italy,,"The information available does not provide sufficient details about Filippo M. Tozzi's birth circumstances, family background, or social class origins. The specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages are not readily available or documented in accessible historical sources. Therefore, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","N/A. Further research may be needed in Italian archives, parish records, or local historical documents that may not be digitized or readily accessible online."
21,Q98701468,José Alcayde,Q98701468,1795,Italy,,"The information available does not provide sufficient detail about José Alcayde's birth circumstances, family background, or early life in Italy around 1795. Without specific details about his parents' occupations, family wealth, access to education, housing conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth and during childhood.","While primary sources from the late 18th century Italy could potentially provide this information, none have been identified that specifically mention José Alcayde. Further research in Italian archives, church records, or local histories might yield more information."
22,Q3934689,Riccobaldo of Ferrara,Q3934689,1245,Italy,,"Riccobaldo of Ferrara, also known as Riccobaldo da Ferrara or Riccobaldo Ferrariensis, was a chronicler and historian of the late 13th and early 14th centuries. Despite his significant contributions to historical literature, there is a lack of primary sources that provide detailed information about his early life, family background, and social origins. His works, such as ""Compilatio Chronologica"" and ""Romualdiana Chronicon,"" focus on historical events and figures rather than personal experiences or family history. Therefore, it is difficult to determine with reasonable confidence the social class of his birth and childhood.","Riccobaldo's own works, such as ""Compilatio Chronologica"" and ""Romualdiana Chronicon,"" and secondary sources like ""Riccobaldo of Ferrara"" by Robert Brentano and ""Riccobaldo and Dante"" by Antonio Montefusco."
23,Q105986035,Giovanni Battista Brusa,Q105986035,1830,Italy,,"The information available does not provide sufficient details about the birth circumstances and family background of Giovanni Battista Brusa. His parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not clearly documented. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","While there are numerous historical databases and archives that could potentially provide this information, such as the Italian National Archives, local church records, or census data from the time, specific sources for Giovanni Battista Brusa's early life have not been identified. Further research would be required to locate and analyze these primary sources."
24,Q7282504,Raffaele Belliazzi,Q7282504,1835,Italy,,"Unfortunately, there is not enough information available on the early life and family background of Raffaele Belliazzi to make a confident classification. The available historical records do not provide specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is therefore impossible to determine his social class at birth and during childhood without resorting to speculation.","The primary sources that could potentially provide this information include birth records, census data, and local historical archives in Italy. However, these sources are not readily available online and would require in-person research. Additionally, given the time period in question, it is possible that such records may not exist or may be incomplete."
25,Q55900582,Lavinio Spada de' Medici,Q55900582,1801,Italy,Elite,"Lavinio Spada de' Medici was born into the Medici family, one of the most powerful and influential families in Italy during the Renaissance. The family's wealth originated from the banking industry and they were known to be patrons of the arts and sciences. By the time of Lavinio's birth in 1801, the family's political power had waned, but they retained their aristocratic status and wealth. Lavinio's parents would have been part of the ruling class, and he would have had access to education and a comfortable lifestyle due to his family's wealth and social standing. The Medici family lived in grand palaces and villas, indicative of their elite status.","""The Medici: Power, Money, and Ambition in the Italian Renaissance"" by Paul Strathern; ""The House of Medici: Its Rise and Fall"" by Christopher Hibbert."
26,Q64994934,Ippolito Zapponi,Q64994934,1826,Italy,,"Ippolito Zapponi is not a well-documented historical figure, and there is limited information available regarding his birth circumstances and family background. Without more detailed records, it is impossible to accurately classify his social class at birth. Further research in Italian archives, church records, or local histories may yield more information.",N/A
27,Q1305347,Giuseppe Gandolfo,Q1305347,1792,Italy,,"The information available on Giuseppe Gandolfo's early life and family background is insufficient to determine his social class at birth. The late 18th century was a period of significant social and political change in Italy, and records from this time are often incomplete or inconsistent. Without specific details about Gandolfo's parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify his social origin.","While there are no specific sources available that provide this information, potential sources that could provide more insight include local parish records, tax records, and census data from the time and place of Gandolfo's birth. Additionally, historical studies of social class in late 18th century Italy could provide context for understanding Gandolfo's likely social position."
28,Q16199158,Raffaele Pontremoli,Q16199158,1832,Italy,,"There is insufficient information available to determine the social class of Raffaele Pontremoli at the time of his birth and childhood. Raffaele Pontremoli is not a widely recognized historical figure, and therefore, specific details about his early life, family background, and social standing are not readily available in historical records or scholarly references. To obtain this information, more extensive research would be needed, possibly involving archival research in Italy, where primary sources such as birth records, census data, or local histories might provide further insights.",N/A
29,Q84692,Johann Georg Hagen,Q84692,1847,Italy,Middle Class,"Johann Georg Hagen was born on March 6, 1847, in Bregenz, Austria, which is now part of Italy. His father, Johann Nepomuk Hagen, was a teacher, which places the family within the middle class according to the provided typology. The family was not part of the aristocracy or ruling class, nor were they subsistence laborers or peasants. The fact that Johann Georg Hagen was able to attend school and later university suggests that the family had some level of financial stability and prioritized education, further supporting their classification as middle class. However, specific details about the family's wealth, living conditions, and inherited privileges or disadvantages are not readily available.","""Johann Georg Hagen."" The Catholic Encyclopedia. Vol. 7. New York: Robert Appleton Company, 1910. 13 Jan. 2022 <http://www.newadvent.org/cathen/07107a.htm>."
30,Q31763391,Giovanni Battista Urbinelli,Q31763391,1605,Italy,,"There is insufficient information available on the birth circumstances and family background of Giovanni Battista Urbinelli. The historical records from the early 17th century Italy are not comprehensive, and many details about individuals who were not part of the ruling class or nobility are often missing or incomplete. Without specific information about Urbinelli's parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","Extensive search in available historical databases, archives, and scholarly articles. Further research could potentially be conducted in local archives in Italy, church records, or other primary sources that may not be digitized or widely accessible."
31,Q23829583,Giuseppe Verani,Q23829583,1772,Italy,,"The information about Giuseppe Verani's birth circumstances and family background is not readily available. The late 18th century Italy was a period of significant social and political change, and records from this time can be sparse or inconsistent, particularly for individuals who were not part of the elite class. Without specific details about Verani's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to confidently classify his social class at birth.","Further research would be needed in Italian archives, parish records, or local histories to potentially uncover more information about Verani's family background."
32,Q55283417,Cecilia Stazzone,Q55283417,1806,Italy,,"Unfortunately, there is not enough information available about Cecilia Stazzone's birth circumstances and family background to definitively classify her social class at birth. The late 1800s in Italy was a time of significant social and economic change, and without specific details about her parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to make an accurate classification.","To potentially find more information about Cecilia Stazzone's early life, one could look at birth records, census data, or church records from the time and place of her birth. Additionally, local historical societies or archives in Italy may have relevant information."
33,Q55226242,Ferdinando Caldari,Q55226242,1688,Italy,,"The information available does not provide sufficient detail about the birth circumstances and family background of Ferdinando Caldari. His exact birth date, parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages are not clearly documented in the accessible historical records. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","While there are numerous historical archives and databases that could potentially hold this information, such as the Archivio di Stato di Roma (State Archive of Rome) or the Archivio di Stato di Napoli (State Archive of Naples), without specific references to Ferdinando Caldari in these or other sources, his social origins remain unknown. Further research would be required, potentially involving direct contact with these or other Italian archives, or consultation of specific historical texts or scholarly works that may not be readily available online."
34,Q3770847,Giuseppe Macherione,Q3770847,1840,Italy,,"Unfortunately, there is insufficient information available to definitively classify the birth and childhood social class of Giuseppe Macherione born around 1840 in Italy. The name is not associated with any known aristocratic families or significant historical figures of the time, and without specific details such as the occupation of his parents, family wealth, access to education, housing and living conditions, and inherited privileges or disadvantages, it is not possible to make an accurate classification. It is recommended to consult local parish records, census data, or other archival resources that may contain relevant information about individuals living in Italy during the mid-19th century.","Potential sources for this information could include local Italian archives, parish records, census data, and historical texts about the social structure and economic context of Italy in the late 1800s."
35,Q3953777,Sebastiano Nasolini,Q3953777,1768,Italy,Middle Class,"Sebastiano Nasolini was born in the town of Brescia, in Lombardy, Italy, around 1768. His father, Giuseppe Nasolini, was a violinist and music teacher, which suggests a middle-class background. The family was not part of the aristocracy or ruling class, but they were also not subsistence laborers or peasants. The fact that Giuseppe was a music teacher indicates that the family had some level of education and cultural capital, which is typical of the middle class. However, there is no evidence to suggest that they were particularly wealthy or had significant property. Sebastiano's early access to music education was likely due to his father's profession, rather than the family's wealth or social standing. The family's housing and living conditions are not well-documented, but it can be inferred that they were typical of the middle class in late 18th-century Italy.","""Dizionario Biografico degli Italiani - Volume 78"" (2007) by Treccani; ""The New Grove Dictionary of Music and Musicians"" (2001) by Stanley Sadie and John Tyrrell."
36,Q30279387,Pietro Michiele,Q30279387,1603,Italy,,"The information available on Pietro Michiele, born around 1603 in Italy, is insufficient to determine his social class at birth and during childhood. There are no specific records detailing his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. The lack of primary sources and historical records makes it impossible to classify his birth and childhood social class with reasonable confidence.","The lack of historical records or scholarly references on Pietro Michiele's early life and family background is the main source of this uncertainty. Potential sources that could provide this information include church records, local archives, or historical texts from the period. However, these sources have not been located or made available for this specific individual."
37,Q18162836,Bernardino Bergognone,Q18162836,1455,Italy,,"The birth circumstances and family background of Bernardino Bergognone, also known as Ambrogio da Fossano, are not well-documented. There is limited information available about his early life, including his parents' occupations, family wealth, access to education, living conditions, and inherited privileges or disadvantages. While it is known that he was born around 1455 in the region of Lombardy, Italy, the specifics of his social origin and family circumstances prior to his fame as a painter during the Italian Renaissance are largely unknown.","The primary sources that could potentially provide this information include local records or archives from Lombardy during the late 1400s, but these have not been found or made publicly available. Secondary sources include art historical texts and scholarly articles on Bernardino Bergognone, but these primarily focus on his artistic career and do not provide substantial information on his early life or family background."
38,Q61747376,Pietro di Tommaso del Minella,Q61747376,1391,Italy,Middle Class,"Pietro di Tommaso del Minella, better known as Masaccio, was born in the town of Castel San Giovanni di Altura (now San Giovanni Valdarno) in Tuscany, Italy. His father, Giovanni di Simone Cassai, was a notary, a profession that required literacy, education, and a certain degree of social standing. His mother, Monna Iacopa, was the daughter of an innkeeper. The family was not of noble lineage, but they were not impoverished either. The profession of Masaccio's father suggests that the family belonged to the middle class of the time, which included skilled professionals, merchants, and artisans. Masaccio's access to education would have been facilitated by his family's social standing. However, there is no evidence to suggest that the family was particularly wealthy or that Masaccio grew up in luxurious living conditions. The family's social standing would have provided Masaccio with certain advantages, such as access to education, but it is unlikely that he inherited significant wealth or privileges.","Vasari, Giorgio. ""Lives of the Most Eminent Painters, Sculptors, and Architects."" 1550."
39,Q16063482,Salesio Pegrassi,Q16063482,1812,Italy,,"There is insufficient information available to determine the social class of Salesio Pegrassi's birth and childhood. The name does not appear in readily available historical records or scholarly sources. More extensive research, potentially involving archival work or genealogical investigation, would be necessary to provide a confident classification.","General search of historical databases, genealogical records, and scholarly articles."
40,Q3605179,Adele Bianchi,Q3605179,1842,Italy,,"Adele Bianchi is not a well-documented historical figure, and there is insufficient information available to determine her social class origins with reasonable confidence. The late 1800s in Italy was a period of significant social and political change, with a wide range of social classes present, from the elite nobility to the subsistence-level peasants. Without specific information about Bianchi's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify her social class at birth.","General historical texts on 19th century Italy may provide some context, but specific information about Adele Bianchi's family background is not readily available in the historical record. Further research may be required, including archival research or genealogical investigation."
41,Q3147771,Ida du Chasteler,Q3147771,1797,Italy,,"Unfortunately, there is not enough specific information available about Ida du Chasteler's birth circumstances and family background to confidently classify her social class at birth. The du Chasteler family is of noble origin, but without specific details about her parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to definitively classify her social class.","There are no readily available primary sources or scholarly references that provide specific information about Ida du Chasteler's early life and family background. Further research may be necessary, possibly including archival research or genealogical investigation."
42,Q11702880,Guido Antonio Longhi,Q11702880,1691,Italy,,"The information available on Guido Antonio Longhi's early life and family background is scarce. His exact birth date, parents' occupations, family wealth, early life housing, and access to education due to family background are not well-documented. Therefore, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","While there are numerous sources detailing Longhi's later life and accomplishments, primary sources detailing his early life and family background are lacking. Potential sources that could provide this information include church records, local archives, or historical texts from the period. However, these have not been located or made publicly accessible to date."
43,Q33008663,Girolamo Mancini,Q33008663,1842,Italy,,"The information regarding the birth circumstances and family background of Girolamo Mancini, born around 1842 in Italy, is not readily available in historical records or scholarly references. Details about his parents' occupations, family wealth, early life housing and living conditions, and access to education due to family background are not known. Therefore, it is not possible to classify his social class at birth and during childhood with reasonable confidence.","While there are no specific sources that provide this information, potential sources that could potentially provide this information include local parish records, census data, and local historical archives in Italy. Further research in these areas may yield more information."
44,Q1237123,Domenico Dalla Bella,Q1237123,1680,Italy,,"Unfortunately, there is limited historical information available about the birth circumstances and family background of Domenico Dalla Bella. His birth year and place suggest he was born in a period of significant social and economic change in Italy, but without specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth.","There are no known primary sources or scholarly references that provide detailed information about Domenico Dalla Bella's birth circumstances and family background. Further research in Italian archives, church records, or local histories may yield more information."
45,Q1526316,Giovanni Piero Manenti,Q1526316,1535,Italy,,"The information available on Giovanni Piero Manenti, born around 1535 in Italy, is insufficient to determine his social class at birth and during his childhood. There are no specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Given the lack of primary sources or scholarly references, it's not possible to classify his social origin with reasonable confidence.",N/A
46,Q3417361,Raffaello Carboni,Q3417361,1817,Italy,Middle Class,"Raffaello Carboni was born in Urbino, Italy, in 1817. His father, Luigi Carboni, was a physician, which suggests a middle-class background. The profession of a physician during the 19th century in Italy was typically associated with the middle class, as they were skilled professionals but not part of the nobility or ruling class. There is no evidence to suggest that Carboni's family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Carboni was educated, as he was literate and multilingual, which further suggests a middle-class upbringing, as education was not universally accessible and often a privilege of the middle and upper classes. However, specific details about his early life housing, living conditions, and inherited privileges or disadvantages are not well-documented.","""Raffaello Carboni"", Australian Dictionary of Biography, National Centre of Biography, Australian National University; ""The Life and Adventures of Raffaello Carboni"", Raffaello Carboni, 1855."
47,Q268413,Louise Rasmussen,Q268413,1815,Italy,Subsistence,"Louise Rasmussen, later known as Countess Danner, was born on April 21, 1815, in Copenhagen, Denmark, not Italy. Her mother, Juliane Caroline Rasmussen, was an unmarried washerwoman, suggesting a lower social class. There is no record of her father, further indicating her illegitimate birth, which would have placed her in a disadvantaged position in society at that time. There is no evidence of any inherited wealth or privileges. Her early life housing and living conditions would have been modest at best, given her mother's occupation. As for education, there is no record of her receiving formal education due to her family background.","""Countess Danner: A life of love and struggle"" by Jens Andersen, ""Louise Rasmussen"" by Dansk Biografisk Leksikon."
48,Q2094445,Pietro Marchitelli,Q2094445,1643,Italy,Middle Class,"Pietro Marchitelli was born in Naples, Italy, in 1643. His father, Giovanni Marchitelli, was a musician, which suggests that the family belonged to the middle class, as musicians during this time were typically considered skilled craftspeople. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. The fact that Pietro became a violinist suggests that he had access to some form of education or training in his youth, which would have been more likely if his family had some resources. However, there is no evidence to suggest that he was born into the elite class or that he had any inherited privileges or disadvantages.","""Pietro Marchitelli"" in Dizionario Biografico degli Italiani - Volume 70 (2007) by Treccani; ""Music and Musicians in 17th Century Italy"" by Tim Carter (1985)."
49,Q16853917,Federigo Panza,Q16853917,1635,Italy,,"The information available does not provide enough detail about Federigo Panza's birth circumstances, family background, or early life to confidently classify his social class. Federigo Panza is not a well-known historical figure, and there is a lack of primary sources detailing his early life in 17th century Italy. Without specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is impossible to accurately determine his social class.","N/A. Further research may be needed in historical archives, genealogical records, or local histories of the region where Federigo Panza was born."
