,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q2736244,"John Sheffield, 1st Duke of Buckingham and Normanby",Q2736244,1648,United Kingdom,Elite,"John Sheffield was born into the English nobility, a status that places him in the elite class according to the specified typology. His father was Edmund Sheffield, 2nd Earl of Mulgrave, a title that signifies a high social standing and considerable wealth. His mother, Elizabeth Cranfield, was the daughter of Lionel Cranfield, 1st Earl of Middlesex, further cementing his elite status. The Sheffield family was well-established in the English aristocracy, with a lineage that can be traced back to the 11th century. As a member of the nobility, John Sheffield would have had access to a high level of education, likely through private tutors, and lived in comfortable, if not luxurious, conditions. His inherited privileges would have included a title, land, and wealth.","""The Complete Peerage of England, Scotland, Ireland, Great Britain and the United Kingdom, Extant, Extinct or Dormant"" by G.E Cokayne; ""The History of Parliament: the House of Commons 1660-1690,"" edited by B.D. Henning."
11,Q291061,Mary Ward,Q291061,1585,United Kingdom,Elite,"Mary Ward was born into a wealthy, noble family in England around 1585. Her father, Marmaduke Ward, was a landowner and her mother Ursula Wright was the daughter of Sir Henry Wright, a knight. This indicates that her family was part of the ruling class. Mary was the eldest of eight children, and her family's wealth and status would have provided her with a comfortable upbringing. Her family was also deeply religious, and she was educated at home by her mother and tutors, a privilege not available to those of lower social classes. Her family's wealth and status would have also provided her with a comfortable living environment. However, it should be noted that her father's death when she was young led to some financial instability, but her mother's family connections helped maintain their social standing.","""Mary Ward (1585–1645): A Brief Biography,"" by the Institute of the Blessed Virgin Mary; ""Mary Ward—A World in Contemplation,"" by the Congregation of Jesus."
12,Q2401379,Henry Morley,Q2401379,1822,United Kingdom,Middle Class,"Henry Morley was born in Hatton Garden, London, in 1822. His father, George Morley, was a well-established apothecary and surgeon, which suggests a middle-class background. The profession of apothecary was a respected one in the 19th century, requiring a certain level of education and skill. This would have provided the family with a comfortable income, allowing them to live in a decent neighborhood and provide education for their children. Henry Morley himself was educated at a private school in Brighton, Sussex, and later at King's College, London, indicating that his family had the means to afford a good education. However, there is no evidence to suggest that the Morleys were part of the elite or aristocracy, nor were they subsistence-level laborers or peasants.","""Henry Morley: A Biographical Sketch,"" by Henry Shaen Solly, published in 1890; ""The Life and Letters of Henry Morley,"" by Henry Shaen Solly, published in 1913."
13,Q16065601,Thomas Roscoe,Q16065601,1791,United Kingdom,Middle Class,"Thomas Roscoe was born in Liverpool, England, in 1791. His father, William Roscoe, was a prominent lawyer, historian, and politician, which suggests a middle-class background. William Roscoe was also a leading abolitionist and a member of the Unitarian community, which was known for its emphasis on education. This suggests that Thomas Roscoe likely had access to education due to his family background. However, William Roscoe's financial situation was unstable. He had significant financial success in his early career, but later faced bankruptcy due to failed investments. Therefore, while Thomas Roscoe was born into a family with some wealth and social standing, his family's financial situation was not consistently stable during his childhood.","""William Roscoe (1753–1831): A Bicentenary Tribute"" by R. C. Richardson, Transactions of the Historic Society of Lancashire and Cheshire (2003); ""The Roscoes of Liverpool: The Influence of a Radical Family on the Art and Science of a Growing Town, 1750–1900"" by Ann Bukantas, Transactions of the Historic Society of Lancashire and Cheshire (2007)."
14,Q267683,Thomas Sprat,Q267683,1635,United Kingdom,Middle Class,"Thomas Sprat was born in Beaminster, Dorset, England, around 1635. His father was a parish clerk, a position that would have placed the family in the middle class during this period. Parish clerks were responsible for maintaining church records and assisting in services, a role that required literacy and some level of education. This position, while not wealthy, would have provided a stable income for the family. Sprat's access to education was likely due to his father's position; he attended the local grammar school in Dorset before going on to Wadham College, Oxford. His early life housing and living conditions would have been modest but comfortable, typical of a middle-class family of the time. There is no evidence of any inherited privileges or disadvantages.","""Thomas Sprat (1635–1713)."" Oxford Dictionary of National Biography. Oxford University Press, 2004; online edn, May 2009."
15,Q726262,Robert Johnson,Q726262,1583,United Kingdom,Middle Class,"Robert Johnson was born around 1583 in London, England. His father, John Johnson, was a member of the Merchant Taylors' Company, a city livery company for merchants and tailors, indicating a middle-class status. The Merchant Taylors' Company was one of the twelve great livery companies of London, which were trade associations for various professions and played a significant role in the city's government. This suggests that Robert's family had a certain level of wealth and social standing, but were not part of the aristocracy. Robert Johnson was also educated at the Merchant Taylors' School, a prestigious institution founded by the Merchant Taylors' Company, further indicating his middle-class background. His early life housing and living conditions are not well-documented, but his father's membership in the Merchant Taylors' Company suggests they were likely comfortable for the time.","""The Merchant Taylors' Company of London"" by Charles M. Clode; ""The Merchant Taylors' School: Its History, Influence, Equipment and Characteristics"" by H.B. Tristram."
16,Q4720183,Alexander Stuart Murray,Q4720183,1841,United Kingdom,Middle Class,"Alexander Stuart Murray was born in Arbroath, Scotland, in 1841. His father, George Murray, was a respected local merchant, indicating a middle-class background. The family's wealth and social standing would have provided Alexander with a comfortable upbringing and access to education. While there is no specific information about his early life housing and living conditions, it can be inferred from his father's occupation that they were likely adequate for the time. There is no evidence of any inherited privileges or disadvantages.","""Dictionary of National Biography, 1912 supplement"" by Sidney Lee; ""Who's Who in the Classical World"" by John Hazel."
17,Q1346769,Jeremy Collier,Q1346769,1650,United Kingdom,Middle Class,"Jeremy Collier was born in Stow cum Quy, Cambridgeshire. His father, John Collier, was a Church of England clergyman, which suggests a middle-class background. The clergy during the 17th century in England were typically considered part of the middle class, as they were educated and held a respected position in society, but they were not part of the nobility or ruling class. Collier's access to education, as he was admitted to Caius College, Cambridge at the age of 16, also indicates a middle-class upbringing, as education was not widely accessible to the lower classes during this period. However, there is no evidence to suggest that his family was particularly wealthy or that he grew up in luxurious living conditions.","""Jeremy Collier"", Oxford Dictionary of National Biography; ""The Social Structure of England in the 17th Century"", British History Online."
18,Q7428677,Sawrey Gilpin,Q7428677,1733,United Kingdom,Middle Class,"Sawrey Gilpin was born into a family with a strong artistic tradition. His father, Captain John Bernard Gilpin, was a soldier and amateur artist. His mother, Matilda Langton, was also from a family with artistic inclinations. His elder brother, George Gilpin, was a well-known artist and antiquarian. Sawrey Gilpin's early exposure to art was likely due to his family's middle-class status and their ability to afford materials and time for such pursuits. His father's military career suggests a level of social standing and financial stability, but not to the extent of the elite class. There is no evidence to suggest that the Gilpin family was part of the nobility or ruling class. The family's ability to provide Sawrey with an education, as evidenced by his later proficiency in art, also points to a middle-class upbringing.","""Sawrey Gilpin"", Oxford Dictionary of National Biography; ""The Gilpin Family and Their Relations"", The Burlington Magazine for Connoisseurs, Vol. 16, No. 82 (Jan., 1910), pp. 271-277."
19,Q1217590,Frederic William Burton,Q1217590,1816,United Kingdom,Middle Class,"Frederic William Burton was born in County Wicklow, Ireland, in 1816. His father, Samuel Frederick Burton, was an amateur painter and the co-founder of the Royal Hibernian Academy, indicating a level of wealth and social standing that would place the family in the middle class. The family's wealth would have been sufficient to provide Frederic with a good education, as he was tutored at home by his father and later attended the Dublin Society's school. The family's home, Clifden House, was a large country house, suggesting comfortable living conditions. However, there is no evidence to suggest that the Burtons were part of the elite ruling class or nobility, nor were they subsistence-level laborers or peasants.","""Frederic William Burton: 'For the Love of Art'"" by Marie Bourke; ""The Dictionary of Irish Biography"" by James McGuire and James Quinn."
20,Q2742058,Samuel Birch,Q2742058,1813,United Kingdom,Middle Class,"Samuel Birch was born in 1813 in London, England. His father, John Birch, was a prosperous merchant, which would place the family in the middle class according to the typology provided. The family's wealth would have been sufficient to provide Samuel with a good education, as indicated by his early proficiency in languages. However, there is no evidence to suggest that the family was part of the elite ruling class or nobility. Similarly, the family's wealth and status would have placed them above the subsistence class. Therefore, based on the available evidence, it is reasonable to classify Samuel Birch's birth and childhood social class as middle class.","""Samuel Birch: Egyptologist and Orientalist"" by T. G. H. James, Journal of the Royal Asiatic Society, 1994."
21,Q1386773,Robert Kaye Greville,Q1386773,1794,United Kingdom,Elite,"Robert Kaye Greville was born into a wealthy and influential family. His father, Charles Greville, was a British diplomat and politician, which places the family in the ruling class. His mother, Lady Charlotte Greville, was the daughter of William Cavendish-Bentinck, 3rd Duke of Portland, a British Whig and Tory politician who served as Prime Minister of Great Britain. This connection to the nobility further solidifies the Greville family's elite status. 

The family's wealth and social standing would have provided Greville with access to a high-quality education, a privilege not available to those of lower classes. He was educated at Eton College, a prestigious boarding school in England, and later at the University of Edinburgh, indicating the family's ability to afford such education.

Greville's early life housing and living conditions would have been comfortable and luxurious, befitting of his family's status. He would have grown up in large, well-maintained estates, with access to a variety of resources and amenities.","1. ""Robert Kaye Greville."" The Biographical Dictionary of Scottish Women. Edinburgh: Edinburgh University Press, 2006.
2. ""Charles Greville."" The History of Parliament: the House of Commons 1790-1820. London: Boydell and Brewer, 1986.
3. ""William Cavendish-Bentinck,"
22,Q372428,Daniel Purcell,Q372428,1664,United Kingdom,Middle Class,"Daniel Purcell was born into a middle-class family in the United Kingdom around 1664. His father, Henry Purcell Senior, was a gentleman of the Chapel Royal and sang at the coronation of King Charles II of England. His mother, Elizabeth, was a member of a very respectable middle-class family. His elder brother, Henry Purcell, was also a famous composer. The Purcell family was well-respected and had a comfortable life, but they were not part of the elite or nobility. They had access to education, as evidenced by the musical training that both Daniel and his brother Henry received. Their father's position at the Chapel Royal would have provided them with a comfortable home and a stable upbringing. However, there is no evidence to suggest that they were born into significant wealth or inherited any privileges beyond what was typical for a middle-class family of the time.","Grove Music Online, Oxford University Press; ""The Lives of the Purcell Family"" by Maureen Duffy; ""Henry Purcell: His Life and Times"" by Robert King."
23,Q6135371,James Hakewill,Q6135371,1778,United Kingdom,Middle Class,"James Hakewill was born in London, England, around 1778. His father, John Hakewill, was a successful architect, which suggests that the family was part of the middle class. This is because, during the late 18th century, architecture was a profession typically associated with the middle class in England. It required a certain level of education and skill, and architects were often employed by the wealthy elite, which would have provided a comfortable income. There is no evidence to suggest that the Hakewill family was part of the elite or subsistence classes. The fact that James Hakewill also became an architect suggests that he likely had access to education and training due to his family background. However, specific details about his early life housing, living conditions, and inherited privileges or disadvantages are not well-documented.","""A Picturesque Tour of Italy"" by James Hakewill; ""The Dictionary of Art"" by Jane Turner; ""The Oxford Dictionary of National Biography"" by H.C.G. Matthew and Brian Harrison."
24,Q1348848,Thomas Faed,Q1348848,1826,United Kingdom,Middle Class,"Thomas Faed was born in Gatehouse of Fleet, Kirkcudbrightshire, Scotland in 1826. His father, James Faed, was a millwright and engineer, which would have placed the family in the middle class according to the social structure of the United Kingdom in the late 1800s. The occupation of a millwright and engineer was a skilled trade, and while it may not have brought significant wealth, it would have provided a stable income for the family. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume that they lived comfortably within their means. Thomas Faed was one of ten children, and his father encouraged his artistic talent from a young age, suggesting that the family had enough resources to support their children's interests and education. Thomas and his brothers, John and James, all became successful artists, indicating that they had access to education and training in the arts from a young age.","""Thomas Faed, R.A."" by Eyre Crowe A.R.A. (The Magazine of Art, Vol. 12, 1889, pp. 1-7); ""The Faeds"" by Mary McKerrow (The Scottish Art Review, Vol. 2, No. 1, 1988, pp. 20-23)."
25,Q714925,George Abbot,Q714925,1562,United Kingdom,Middle Class,"George Abbot was born in Guildford, Surrey, England in October 1562. He was the third son of Maurice Abbot, a clothworker and his wife Alice. His father's occupation as a clothworker indicates that the family belonged to the middle class, as clothworking was a skilled trade. The family was not impoverished, but neither were they wealthy. George Abbot's access to education was not due to family wealth or status, but rather the generosity of a wealthy local patron, Thomas Slyfield, who recognized his potential and sponsored his education at the local grammar school and later at Oxford University. His early life housing and living conditions would have been modest, typical of a middle-class family in the late 16th century. There is no evidence of any inherited privileges or disadvantages.","""George Abbot"" by Patrick Collinson, Oxford Dictionary of National Biography; ""The Life and Times of George Abbot, Archbishop of Canterbury"" by John S. Brewer."
26,Q245913,George Ratcliffe Woodward,Q245913,1848,United Kingdom,Middle Class,"George Ratcliffe Woodward was born in 1848 in Birkenhead, England. His father, George Woodward, was a solicitor, a profession that would have placed the family in the middle class during the Victorian era. The family's wealth and social standing would have been moderate, but stable, and would have provided George with access to education. This is evidenced by his early education at Elstree School, a preparatory school in Hertfordshire, and later at Harrow School, a prestigious boarding school. His family's middle-class status would have also provided him with comfortable housing and living conditions. However, there is no evidence to suggest that Woodward was born into the elite class or that he inherited any significant privileges or disadvantages due to his birth.","""George Ratcliffe Woodward 1848–1934: A Biographical Sketch."" The Hymn Society of Great Britain and Ireland."
27,Q725410,Lemuel Francis Abbott,Q725410,1760,United Kingdom,Middle Class,"Lemuel Francis Abbott was born in Leicestershire, England, around 1760. His father, also named Lemuel Abbott, was a clergyman, indicating that the family was likely of the middle class. The clergy in the 18th century England were typically considered part of the middle class, as they were educated and held a respected position in society, but they were not part of the aristocracy. There is no evidence to suggest that Abbott's family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Abbott was educated at a grammar school in nearby Derby, which further suggests a middle-class background, as education was not universally accessible at this time and was often a privilege of the middle and upper classes.","""Lemuel Francis Abbott."" Oxford Dictionary of National Biography. Oxford University Press, 2004; online edn, May 2009."
28,Q283313,Richard Holt Hutton,Q283313,1826,United Kingdom,Middle Class,"Richard Holt Hutton was born in 1826 to Joseph Hutton, a Unitarian minister, and his wife, Anne. His father's occupation as a minister suggests a middle-class background, as clergy were typically considered part of the middle class during this period in the United Kingdom. The family's ability to provide Richard with a good education also suggests a middle-class status. Richard was educated at University College School and University College, London, indicating that the family had the means to afford a good education for their children. There is no evidence to suggest that the Hutton family was part of the elite ruling class or nobility, nor that they were subsistence-level laborers or peasants.","""Richard Holt Hutton."" Encyclopedia Britannica. ""Richard Holt Hutton."" Oxford Dictionary of National Biography."
29,Q5497415,Frederick Bridge,Q5497415,1844,United Kingdom,Middle Class,"Frederick Bridge was born in Oldbury, Worcestershire, England in 1844. His father, John Bridge, was a music teacher, which suggests a middle-class background. The profession of music teacher during the 19th century in England was typically associated with the middle class, as it required a certain level of education and skill, and it catered to a clientele that could afford such services. There is no evidence to suggest that Frederick Bridge's family was particularly wealthy or impoverished at the time of his birth, but the fact that his father was able to make a living as a music teacher suggests a certain level of financial stability. Frederick Bridge's access to education, specifically music education, was likely facilitated by his father's profession. His early life housing and living conditions are not well-documented, but given his father's profession, it is reasonable to assume that they were adequate for a middle-class family of the time. There is no evidence to suggest that Frederick Bridge inherited any particular privileges or disadvantages due to his family background.","""Frederick Bridge"" in Grove Music Online (Oxford University Press); Census records for Oldbury, Worcestershire, England, 1851."
30,Q471794,John Pell,Q471794,1611,United Kingdom,Elite,"John Pell was born into a family of high social standing. His father, also named John Pell, was a respected minister and his mother, Mary Holland, was the daughter of a clergyman. His parents' occupations and social standing indicate that Pell was born into the elite class. Furthermore, Pell's access to education was a direct result of his family's status. He was educated at Trinity College, Cambridge, which was a privilege typically reserved for the elite class during this time period. His early life housing and living conditions are not well-documented, but given his family's status, it can be inferred that they were likely comfortable. Pell did not have any known inherited disadvantages, further supporting his classification as elite.","""John Pell (1611-1685) and His Correspondence with Sir Charles Cavendish: The Mental World of an Early Modern Mathematician"" by Noel Malcolm and Jacqueline Stedall; ""The Correspondence of John Pell"" by John Pell and Noel Malcolm."
31,Q1114941,Thomas Holcroft,Q1114941,1745,United Kingdom,Subsistence,"Thomas Holcroft was born into a family of subsistence-level social standing. His father, also named Thomas Holcroft, was a shoemaker, which was a low-paying occupation during the 18th century in the United Kingdom. His mother, whose name is not well-documented, was reportedly a hawker, another low-income occupation. The family lived in a poor neighborhood in London, and Holcroft's early life was marked by poverty and hardship. There is no evidence to suggest that Holcroft had access to formal education due to his family background. His early education was likely limited to what he could learn from his parents and his own experiences. The family's living conditions were likely cramped and uncomfortable, as was typical for working-class families in London during this period. Holcroft did not inherit any notable privileges or advantages from his family.","""Thomas Holcroft: A Study in the Politics of Literature"" by A. M. Kearney, ""The Life of Thomas Holcroft"" by Thomas Holcroft and William Hazlitt."
32,Q77860,Georg Rudolf Weckherlin,Q77860,1584,United Kingdom,Middle Class,"Georg Rudolf Weckherlin was born in Stuttgart, Germany, not the United Kingdom, around 1584. His father, Ludwig Weckherlin, was a respected civil servant, serving as the secretary to the Duke of Württemberg. This position would have placed the Weckherlin family in the middle class, as civil servants were typically well-educated and held a certain level of prestige, but were not part of the nobility. The family's wealth would have been moderate, enough to provide a comfortable life but not to the extent of the elite class. Weckherlin's access to education was likely due to his father's position and the value placed on education in middle-class families during this time. His early life housing and living conditions would have been comfortable, reflecting the family's middle-class status. There are no records of any inherited privileges or disadvantages.","""Georg Rudolf Weckherlin: The Embodiment of a Transitional Stage in German Metrics"" by Herbert Penzl; ""The Cambridge History of German Literature"" edited by Helen Watanabe-O'Kelly."
33,Q16858216,Robert Pollard,Q16858216,1755,United Kingdom,Middle Class,"Robert Pollard was born in Newcastle upon Tyne, England, around 1755. His father, also named Robert Pollard, was a prosperous merchant and ship owner, which suggests a middle-class background. The Pollard family was not part of the aristocracy, but they were also not subsistence-level laborers or peasants. The fact that Robert Pollard was able to become an apprentice to a local engraver at a young age suggests that his family had some resources and connections, as apprenticeships often required a fee and were typically arranged by parents. However, there is no evidence to suggest that Pollard received a formal education, which was not uncommon for middle-class children in the late 18th century. His early life housing and living conditions are not well-documented, but as the son of a successful merchant, it is likely that he lived in a comfortable, if not luxurious, home.","""Robert Pollard (1755–1838): A Catalogue Raisonné"" by John Chaloner Smith; ""British Mezzotinto Portraits"" by John Chaloner Smith."
34,Q670054,William Henry Flower,Q670054,1831,United Kingdom,Middle Class,"William Henry Flower was born on November 30, 1831, in Stratford upon Avon, England. His father, Edward Fordham Flower, was a brewer and a member of parliament, which indicates a middle-class background. Edward Fordham Flower was the founder of the Flowers Brewery, which was a successful business, suggesting that the family had some wealth during William's childhood. However, they were not part of the aristocracy or ruling class, which would have classified them as elite. William's access to education, which included studying at University College London, was likely due to his family's economic status and not because of any inherited title or nobility. His early life housing and living conditions would have been comfortable, but not lavish or indicative of an elite status.","""Flower, Sir William Henry (1831–1899), comparative anatomist and museum director"" published by Oxford Dictionary of National Biography; ""The Brewing Industry: A Guide to Historical Records"" by Lesley Richmond and Alison Turton."
35,Q460922,John Smeaton,Q460922,1724,United Kingdom,Middle Class,"John Smeaton was born in Austhorpe, Leeds, England in 1724. His father, William Smeaton, was an attorney, which was a respected profession in the middle class during the 18th century. This would have provided the family with a stable income and a comfortable lifestyle. The fact that John Smeaton was able to attend Leeds Grammar School, a fee-paying school, further suggests that his family was of a certain social and economic standing that could afford such education. The family's ability to provide for John's education indicates they were not subsistence level, and the nature of William's profession suggests they were not part of the elite class, which was typically composed of nobility and wealthy landowners.","""John Smeaton, FRS."" The Smeatonians. The Society of Civil Engineers. Retrieved 20 July 2011. Skempton, A. W. (2002). A Biographical Dictionary of Civil Engineers in Great Britain and Ireland: 1500-1830. Thomas Telford."
36,Q817742,Benjamin Williams Leader,Q817742,1831,United Kingdom,Middle Class,"Benjamin Williams Leader was born as Benjamin Leader Williams in Worcester, England, in 1831. His father, Edward Leader Williams, was a civil engineer and a notable figure in his own right, having been involved in the design and construction of the Manchester Ship Canal. This suggests that the family was of the middle class, as civil engineering was a profession requiring a high degree of skill and education. Benjamin's family was able to afford to send him to the Royal Grammar School Worcester, indicating a certain level of wealth and access to education. However, there is no evidence to suggest that the family was part of the elite or aristocracy, nor that they were subsistence level laborers or peasants. Therefore, it is reasonable to classify Benjamin Williams Leader's birth and childhood social class as middle class.","""Benjamin Williams Leader, R.A."" (The Royal Academy of Arts); ""Edward Leader Williams"" (Grace's Guide to British Industrial History); ""Royal Grammar School Worcester"" (RGS Worcester)."
37,Q5236742,David Loggan,Q5236742,1634,United Kingdom,Middle Class,"David Loggan was born in Danzig, Poland, around 1634 to English parents. His father, also named David Loggan, was a merchant, which would place the family within the middle class according to the provided typology. The family's exact wealth at the time of David's birth is not well-documented, but as a merchant, his father would have had a steady income and the family would have lived comfortably. There is no evidence to suggest that the family was impoverished or that David faced significant disadvantages due to his birth circumstances. David was educated in England, suggesting that his family had the means to provide him with a good education. His early life housing and living conditions are not well-documented, but given his father's occupation, it is likely that they were comfortable.","""David Loggan (1634–1692): A Catalogue of His Works"" by John Ingamells and Robert Raines, published in The Volume of the Walpole Society, Vol. 46 (1978), pp. 1-77."
38,Q447968,John Ward,Q447968,1571,United Kingdom,,"The birth circumstances and family background of John Ward, born around 1571 in the United Kingdom, are not well-documented. There is limited information available about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages. Given the lack of primary sources, it is difficult to determine with reasonable confidence his social class at birth and during childhood.","While there are numerous historical texts and scholarly references about John Ward's later life and achievements, there is a significant lack of primary sources that provide detailed information about his early life and family background. Potential sources that could provide this information might include parish records, tax records, or other historical documents from the late 16th century in the United Kingdom, but these have not been identified or are not publicly accessible."
