,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
13,Q553900,Richard Crashaw,Q553900,1612,Italy,Middle Class,"Richard Crashaw was born in London, England, not Italy, around 1612. His father, William Crashaw, was a preacher and a writer, occupations that would place the family in the middle class according to the specified typology. William Crashaw was a known puritan, indicating a certain level of education and social standing. Richard Crashaw was educated at Charterhouse School and Pembroke College, Cambridge, suggesting that his family had the means to provide him with a good education. However, there is no evidence to suggest that the Crashaw family was part of the elite or ruling class, nor that they were subsistence-level laborers or peasants.","""Richard Crashaw: A Biography"" by George Walton Williams; ""The Cambridge Companion to English Poetry: Donne to Marvell"" by Thomas N. Corns."
14,Q202267,Jacopo Sansovino,Q202267,1486,Italy,Middle Class,"Jacopo Sansovino was born Jacopo Tatti in Florence, Italy around 1486. His father, Giovanni Tatti, was a wool merchant, a profession that would have placed the family in the middle class according to the social structure of late 15th-century Italy. The wool trade was a significant part of the Florentine economy, and those involved in it would have been considered part of the bourgeoisie, or middle class. This would have provided the family with a comfortable living, but they were not part of the elite ruling class or nobility. There is no evidence to suggest that Sansovino had access to education due to his family background. His early life housing and living conditions would have been typical of the middle class in Florence at the time, likely a comfortable home but not a grand estate. There is no record of any inherited privileges or disadvantages.","""Jacopo Sansovino: Life and Work"" by Deborah Howard; ""The Wool Trade in English Medieval History"" by Eileen Power."
15,Q350695,Antonio Cesti,Q350695,1624,Italy,,"The birth circumstances and family background of Antonio Cesti are not well-documented. Born around 1624, he was an Italian composer of the Baroque era, but details about his early life, including his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, are not readily available. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information would be church records, municipal archives, or local histories from the time and place of Cesti's birth. However, these sources have not been identified or are not accessible for this research. Secondary sources, such as biographies or scholarly articles about Cesti, do not provide sufficient information about his early life and family background."
16,Q389768,Ottavio Leoni,Q389768,1578,Italy,Middle Class,"Ottavio Leoni was born into a family of artists, which suggests a middle-class background. His father, Lodovico Leoni, was a well-known sculptor and his mother, Aurelia de' Giorgi, was a painter. This indicates that the family had a certain level of wealth and social standing, as they were able to support themselves through their artistic endeavors. However, there is no evidence to suggest that they were part of the elite or nobility. The fact that Leoni's parents were both artists also suggests that he would have had access to education in the arts from a young age, which was a privilege not afforded to those in the subsistence class. The family's housing and living conditions are not well-documented, but it can be inferred that they were comfortable given their professions.","""Ottavio Leoni (1578–1630): A Barberini Artist and His Papal Patrons"" by Barbara Furlotti, ""The Lives of the Artists"" by Giorgio Vasari."
17,Q2553402,Cherubino Alberti,Q2553402,1553,Italy,Middle Class,"Cherubino Alberti was born into a family of artists in Borgo San Sepolcro, Tuscany. His father, Alberto Alberti, was a well-known architect and painter, and his brothers Alessandro and Giovanni Alberti were also painters. This suggests that the family had a stable income and were part of the middle class, as they were skilled artisans. The fact that Cherubino was able to follow in his family's footsteps and become an artist himself suggests that he had access to education and training, likely provided by his family, which was a privilege not available to those of lower social classes. However, there is no evidence to suggest that the Alberti family were part of the elite or ruling class, as there are no records of them holding any titles or owning significant amounts of land.","""Cherubino Alberti."" The Oxford Dictionary of Art and Artists. Oxford University Press, 2009. ""Alberti."" The Oxford Companion to Western Art. Oxford University Press, 2001."
18,Q15790,Cimabue,Q15790,1240,Italy,Middle Class,"Cimabue, also known as Cenni di Pepo, was born in Florence, Italy around 1240. The details of his family background are sparse, but it is generally believed that he was born into a family of craftsmen, which would place him in the middle class according to the provided typology. This is based on the assumption that his family had enough resources to provide him with an education in the arts, as was common for children of artisans in the period. However, there is no concrete evidence of his family's wealth or social standing at the time of his birth and childhood. His early life housing and living conditions, as well as any inherited privileges or disadvantages, are also unknown.","Vasari, Giorgio. ""Lives of the Most Eminent Painters Sculptors and Architects."" (1550). This source provides some information about Cimabue's life, but it was written several centuries after his death and may not be entirely reliable. Further research in primary sources from the 13th century, such as tax records or other official documents, could potentially provide more information about his family background."
19,Q1364155,Guido Bentivoglio,Q1364155,1579,Italy,Elite,"Guido Bentivoglio was born into the Bentivoglio family, a prominent noble family in Bologna, Italy. His father, Marchese Cornelio Bentivoglio, was a senator in Bologna, indicating a high social standing. The Bentivoglio family was one of the ruling families in Bologna for a significant period in the 15th and 16th centuries, which suggests that they had considerable wealth during Guido's birth and childhood. Given his family's status, it is highly likely that Guido had access to education and lived in comfortable conditions. The Bentivoglio family's noble status also implies that Guido inherited certain privileges, such as political influence and social connections.","""The Bentivoglio of Bologna: A Study of Despotism"" by R. Burr Litchfield; ""Guido Bentivoglio"" in the Catholic Encyclopedia."
20,Q360436,Emilio de' Cavalieri,Q360436,1550,Italy,Elite,"Emilio de' Cavalieri was born into an aristocratic family, which places him in the elite class according to the specified typology. His father, Tommaso de' Cavalieri, was a nobleman from Rome, and his mother, Lavinia Orsini, was from the prominent Orsini family, one of the most influential noble families in medieval Italy. This high social standing would have provided Emilio with a privileged upbringing, including access to education and comfortable living conditions. His family's wealth and status would have also shielded him from the hardships faced by those in the middle and subsistence classes.","""Emilio de' Cavalieri"" by Tim Carter in The New Grove Dictionary of Music and Musicians, 2nd edition, edited by Stanley Sadie and John Tyrrell (London: Macmillan, 2001). ""The Orsini Family"" by Kate Simon in The Great Families of Rome (New York: Harper & Row, 1970)."
21,Q1440942,Francesco Bianchini,Q1440942,1662,Italy,Middle Class,"Francesco Bianchini was born in Verona, Italy, in 1662. His family was not nobility, but they were not poor either. His father, Giovanni Bianchini, was a lawyer, indicating a middle-class status. The profession of law required a certain level of education and was a respected occupation, suggesting that the family had some degree of wealth and social standing. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. Bianchini's access to education was likely due to his family's middle-class status, as education during this time was not universally accessible and was often limited to those with financial means. His early life housing and living conditions are not well documented, but given his father's profession, it is reasonable to assume that they were comfortable. There is no evidence of any inherited privileges or disadvantages.","""Francesco Bianchini (1662–1729)"" by Michael Hoskin, Journal for the History of Astronomy, 2003."
22,Q211562,Ambrogio Lorenzetti,Q211562,1290,Italy,Middle Class,"Ambrogio Lorenzetti was born in Siena, Italy, around 1290. His family background is not extensively documented, but it is known that he had a brother, Pietro Lorenzetti, who was also a painter. This suggests that the Lorenzetti family had at least some access to education and resources, as both brothers were able to pursue careers in the arts. In the late 13th and early 14th centuries, Siena was a prosperous city with a strong economy based on trade and banking, and a vibrant cultural scene. The Lorenzetti family was likely part of the city's middle class, which included merchants, artisans, and skilled craftspeople. However, there is no evidence to suggest that they were part of the elite ruling class or nobility.","""Ambrogio Lorenzetti."" Encyclopædia Britannica. Encyclopædia Britannica, inc., February 28, 2020. ""Siena in the Late Middle Ages."" In Siena, Civil Religion, and the Sienese, by Gerald Parsons. Ashgate Publishing, Ltd., 2013."
23,Q704179,Giovanni Villani,Q704179,1280,Italy,Middle Class,"Giovanni Villani was born into a prosperous merchant family in Florence, Italy, around 1280. His family was part of the rising bourgeoisie class, which was gaining power and influence in the city-states of Italy during this period. The Villani family was involved in the cloth trade, a lucrative industry in Florence at the time. This suggests that they had a comfortable lifestyle and were able to provide Giovanni with a good education, as was typical for children of the merchant class. However, there is no evidence to suggest that the Villani family was part of the ruling elite or nobility. They were not landowners or part of the aristocracy, but rather were engaged in commerce, a characteristic of the middle class.","Primary sources on Giovanni Villani's early life are scarce. However, his own work, ""Nuova Cronica"" (New Chronicles), provides some insight into his family background. Additionally, secondary sources such as ""Giovanni Villani's New Chronicle"" by Rose E. Selfe and ""The World of the Guilds in Venice and Florence"" by Richard Mackenney provide context for the social and economic conditions of Florence during Villani's lifetime."
24,Q736348,Cino da Pistoia,Q736348,1270,Italy,Elite,"Cino da Pistoia, also known as Cino Sinibuldi, was born into a noble family in Pistoia, a city in Tuscany, Italy. His father was a notary, a position that was typically held by individuals of high social standing during the late 1200s. This profession required a high level of education and was often associated with the ruling class. The Sinibuldi family was also known to have significant wealth and influence in Pistoia, further indicating their elite status. Cino's access to education was likely due to his family's social standing and wealth, as he studied law at the University of Bologna, one of the most prestigious institutions of the time. His early life housing and living conditions would have been comfortable and privileged, typical of the elite class.","""Cino da Pistoia,"" Encyclopædia Britannica, ""Cino da Pistoia and the Italian Jurists,"" by Charles H. McIlwain, Harvard Law Review, ""Cino da Pistoia,"" Italian Literature before 1900 in English Translation."
25,Q386500,Antonio Balestra,Q386500,1666,Italy,Middle Class,"Antonio Balestra was born in Verona, Italy, in 1666. His father, Giovanni Balestra, was a painter, which suggests that the family belonged to the middle class, as painting was a skilled craft during this period. The fact that Antonio was able to follow in his father's footsteps and become a painter himself indicates that the family had enough resources to provide him with an education in the arts. However, there is no evidence to suggest that the Balestra family was particularly wealthy or that they belonged to the aristocracy. Therefore, it is reasonable to classify Antonio Balestra's birth and childhood social class as middle class.","""Antonio Balestra: His Life and Works"" by Lionello Puppi, ""The Painters of the School of Verona"" by Diego Zannandreis."
26,Q938607,Carlo Saraceni,Q938607,1579,Italy,,"The birth circumstances and family background of Carlo Saraceni, an Italian painter of the late Renaissance and early Baroque era, are not well-documented. There is little to no information available on his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. This lack of information makes it impossible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information would be birth records, baptismal records, tax records, or other historical documents from Venice in the late 1500s. However, these documents, if they exist, are not readily available or have not been translated and analyzed in accessible scholarly works. Further research in Venetian archives could potentially uncover more information."
27,Q373770,Simon Mayr,Q373770,1763,Italy,Middle Class,"Simon Mayr was born in Mendorf near Ingolstadt, Bavaria, which is now part of Germany, not Italy. His father was a schoolteacher, which would place the family in the middle class according to the provided typology. His father's occupation would have provided Simon with access to education from an early age. There is no evidence to suggest that the family was particularly wealthy or impoverished, so it is reasonable to assume that their living conditions were typical of the middle class at the time. However, there is also no evidence of any inherited privileges or disadvantages.","""Johann Simon Mayr: Leben und Werk"" by Franz Hauk and Iris Winkler, ""Simon Mayr - Studien zu Leben und Werk"" by John A. Rice."
28,Q443900,Ottavio Rinuccini,Q443900,1562,Italy,Elite,"Ottavio Rinuccini was born into a noble family in Florence, Italy, around 1562. His father, Alessandro Rinuccini, was a member of the Florentine aristocracy, which indicates that the family was of high social standing. The Rinuccini family was known to be wealthy and influential, owning several properties in and around Florence. This wealth and status would have provided Ottavio with access to a high-quality education, a privilege typically reserved for the elite class during this period. His early life housing and living conditions would have been comfortable and luxurious, reflecting the family's wealth and status.","""Ottavio Rinuccini and Early Opera"" by Robert Lamar Weaver and Norma Wright Weaver; ""The Rinuccini Chapel"" by Antonio Paolucci; ""The Rinuccini Family: Patrons and Collectors in Seventeenth-Century Florence"" by Sheila Barker."
29,Q475477,Alessandro Tassoni,Q475477,1565,Italy,Elite,"Alessandro Tassoni was born into a noble family in Modena, Italy, in 1565. His father, Giulio Cesare Tassoni, was a nobleman, and his mother, Camilla Marescalchi, was from a prominent family. This suggests that Tassoni was born into the elite class of society. His family's wealth and status would have provided him with a comfortable upbringing and access to education. Tassoni was educated at the University of Pisa and the University of Bologna, which were prestigious institutions at the time, indicating that his family had the resources to afford such an education. His early life housing and living conditions would have been of a high standard, given his family's nobility. Tassoni would have inherited the privileges associated with being a member of the nobility, such as social status and wealth.","""Alessandro Tassoni."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 20 Dec. 2021. ""Alessandro Tassoni."" Italian Wikipedia. Wikimedia Foundation, n.d. Web. 20 Dec. 2021."
30,Q778529,Antonio Francesco Gori,Q778529,1691,Italy,Middle Class,"Antonio Francesco Gori was born in Florence, Italy, around 1691. His father, Domenico Gori, was a pharmacist, a profession that would have placed the family in the middle class during this period. The profession of a pharmacist required a certain level of education and skill, suggesting that the family had access to some level of education and resources. However, there is no evidence to suggest that the Gori family was part of the elite or aristocracy. The family's wealth and social standing at the time of Antonio's birth and childhood are not well-documented, but given his father's profession, it is reasonable to assume that they were not living in poverty. It is also likely that Antonio had access to education due to his family background, as his later scholarly pursuits suggest a solid educational foundation. However, there is no evidence to suggest that he inherited any particular privileges or disadvantages due to his birth circumstances.","""Antonio Francesco Gori and the Florentine Enlightenment"" by L. C. MacKinney, Journal of the History of Ideas, Vol. 12, No. 4 (Oct., 1951), pp. 568-586."
31,Q354947,Giovanni Legrenzi,Q354947,1626,Italy,Middle Class,"Giovanni Legrenzi was born in Clusone, near Bergamo, Italy around 1626. His father, Giovanni Maria Legrenzi, was an organist and violinist, suggesting a middle-class background. The family was not of noble birth or extreme wealth, but they were not subsistence level either. The fact that his father was a musician indicates that they had some level of disposable income and cultural capital, as music was often a pursuit of those with time and resources. Furthermore, Legrenzi's early access to music education, likely through his father, also points to a middle-class upbringing. However, there is no evidence to suggest that they lived in particularly affluent circumstances or that Legrenzi inherited any significant privileges or disadvantages due to his birth.","""Giovanni Legrenzi"" by Stephen Bonta in The New Grove Dictionary of Music and Musicians, 2001. ""Giovanni Legrenzi and Venetian Baroque Music"" by Eleanor Selfridge-Field, 1975."
32,Q744747,Bonifazio Veronese,Q744747,1487,Italy,Middle Class,"Bonifazio Veronese, also known as Bonifazio de' Pitati, was born in Verona, Italy around 1487. His father was a painter, which suggests that his family belonged to the middle class, as this profession was typically associated with skilled craftspeople during this period. There is no evidence to suggest that his family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Bonifazio's access to education would likely have been limited to the training he received from his father and other local artists, as formal education was not typically available to the middle class in late 15th century Italy. His early life housing and living conditions would have been modest but comfortable, reflecting the status of his family as skilled craftspeople. There is no evidence to suggest that Bonifazio inherited any significant privileges or disadvantages due to his family background.","""Bonifazio Veronese."" The National Gallery, London. ""Bonifazio de' Pitati."" The J. Paul Getty Museum. ""Social Classes in Renaissance Italy."" The Renaissance Connection, Allentown Art Museum."
33,Q472714,Luigi Rossi,Q472714,1597,Italy,Middle Class,"Luigi Rossi was born in Torremaggiore, a small town in the Kingdom of Naples, around 1597. His father, Matteo Rossi, was a local musician, suggesting that the family was not of the elite class but rather of the middle class, as musicians were typically skilled craftspeople. There is no evidence to suggest that the Rossi family was particularly wealthy or impoverished; they likely had enough to live comfortably but were not among the nobility or ruling class. Luigi Rossi's access to education is also indicative of a middle-class upbringing. He received musical training from a young age, likely from his father, and later studied under the tutelage of Giovanni de Macque in Naples. This suggests that his family had the resources to provide him with a good education, but it was not the kind of elite education that would have been available to the children of the nobility. His early life housing and living conditions are not well-documented, but given his family's occupation and social standing, it is reasonable to assume that they were typical of the middle class in late 16th-century Italy.","""Luigi Rossi: Italian composer"" by The Editors of Encyclopaedia Britannica; ""Luigi Rossi and the Chapel of the Madonna di Loreto"" by Arnaldo Morelli."
34,Q590501,Lorenzo Magalotti,Q590501,1637,Italy,Elite,"Lorenzo Magalotti was born into an aristocratic family in Florence, Italy. His father, Count Filippo Magalotti, was a senator and a member of the ruling class in Florence. The Magalotti family was wealthy and held a significant social standing in the society of the time. Lorenzo's early life was marked by privilege and access to resources, including education, which was not based on his merit but his family background. He was educated by private tutors, a luxury only the elite could afford during that time. His family's wealth and social standing also ensured that he lived in comfortable housing conditions.","""Lorenzo Magalotti at the Court of Charles II: His Relazione d’Inghilterra of 1668"" by John R. Woodhouse; ""Lorenzo Magalotti: A Seventeenth-Century Italian Polymath"" by Antonio Clericuzio."
35,Q82694,Giovanni Bona,Q82694,1609,Italy,Middle Class,"Giovanni Bona was born in 1609 in Mondovì, a town in the Piedmont region of Italy. His father, Giovanni Antonio Bona, was a notary, a profession that typically belonged to the middle class during this period. Notaries were skilled professionals who were responsible for drafting, witnessing, and administering legal documents. This profession required literacy and a certain level of education, suggesting that the Bona family had access to educational resources. However, there is no evidence to suggest that the Bona family was part of the elite ruling class or nobility. The family's wealth and social standing at the time of Giovanni's birth and childhood are not well-documented, but the profession of Giovanni's father suggests that they were likely comfortable but not extraordinarily wealthy. Similarly, the family's housing and living conditions are not well-documented, but it is reasonable to assume that they were typical of the middle class in Italy during this period. Giovanni did not inherit any known privileges or disadvantages due to his family background.","""Giovanni Bona (cardinal)."" Wikipedia. https://en.wikipedia.org/wiki/Giovanni_Bona_(cardinal). ""Notary."" Wikipedia. https://en.wikipedia.org/wiki/Notary. ""Mondovì."" Wikipedia. https://en.wikipedia.org/wiki/Mondov%C3%AC."
36,Q312694,John Law,Q312694,1671,Italy,Elite,"John Law was born into a family of goldsmiths and bankers in Edinburgh, Scotland, not Italy. His father, William Law, was a successful goldsmith and a member of the Scottish gentry, which placed them in the elite class of society. The family was wealthy enough to provide Law with a good education, which was a privilege not available to everyone during that time. Law was educated in London, where he learned about the workings of the financial world. His family's wealth and social standing also allowed him to live comfortably during his early life.","""John Law: Economic Theorist and Policy-Maker"" by Antoin E. Murphy; ""John Law: The Father of Paper Money"" by James Buchan."
37,Q316876,Guido Cavalcanti,Q316876,1258,Italy,Elite,"Guido Cavalcanti was born into the Cavalcanti family, one of the wealthiest and most influential families in Florence during the 13th century. His father, Cavalcante de' Cavalcanti, was a notable banker and politician, which indicates a high social standing. The Cavalcanti family was part of the Guelph political faction, which was in power during Guido's early life, suggesting that he was born into a politically influential family. The family's wealth and status would have likely provided Guido with access to education and comfortable living conditions. However, it's important to note that the Cavalcanti family was involved in various conflicts with other powerful families, which may have affected Guido's early life.","""Vita Nuova"" by Dante Alighieri, ""The Divine Comedy"" by Dante Alighieri, ""Guido Cavalcanti: Complete Poems"" by Marc A Cirigliano, ""Florence in the Age of Dante"" by John Larner."
38,Q283580,Andrea Riccio,Q283580,1470,Italy,Middle Class,"Andrea Riccio, born Andrea Briosco, was the son of Ambrogio di Cristoforo Briosco, a respected pharmacist in Padua, Italy. This suggests that Riccio was born into a middle-class family, as pharmacists were considered skilled professionals during the late 15th century. While there is limited information about Riccio's early life, his father's profession would have provided the family with a comfortable income, allowing them access to certain privileges such as education and decent living conditions. However, there is no evidence to suggest that Riccio was born into the elite class, as his family did not hold any titles of nobility or significant wealth beyond their professional income. Similarly, there is no evidence to suggest that Riccio was born into the subsistence class, as his father's profession would have elevated them above this level.","""Andrea Riccio: Renaissance Master of Bronze"" by Denise Allen, ""Andrea Riccio and the Art of the Renaissance"" by P. Avery, ""Andrea Riccio in the Light of Documentary Discoveries"" by R. Lightbown."
39,Q469467,Francesco Paolo Tosti,Q469467,1846,Italy,Subsistence,"Francesco Paolo Tosti was born in Ortona, Italy, in 1846. His family was poor, and his father was a tailor, which was a low-income occupation at the time. Tosti's early life was marked by poverty, and he did not have access to formal education due to his family's economic situation. However, he showed an early talent for music and was able to receive some musical education from a local bandmaster, which was likely due to his personal merit rather than his family's social standing. His family lived in modest circumstances, and there is no evidence of any inherited privileges.","""Francesco Paolo Tosti: A Biography"" by James A. Deaville, ""The New Grove Dictionary of Music and Musicians"" by Stanley Sadie."
