,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q1350728,James Wyatt,Q1350728,1746,United Kingdom,Middle Class,"James Wyatt was born in 1746 in Staffordshire, England, into a family of builders. His father, Benjamin Wyatt, was a successful builder and farmer, which suggests a middle-class background. The family's wealth and status would have allowed James access to education, as he was sent to Italy to study architecture at a young age. His family's occupation and wealth, as well as his early education, suggest a middle-class upbringing. However, there is no evidence to suggest that the Wyatt family was part of the elite or subsistence classes.","""James Wyatt."" The Editors of Encyclopaedia Britannica. Encyclopaedia Britannica, inc., 20 July 1998. Web. 20 Sept. 2021."
11,Q333808,"Sir George Trevelyan, 2nd Baronet",Q333808,1838,United Kingdom,Elite,"Sir George Trevelyan, 2nd Baronet, was born into a family of high social standing and wealth. His father, Sir Charles Trevelyan, 1st Baronet, was a civil servant and colonial administrator, serving as the Governor of Madras and the Assistant Secretary to the Treasury. This position within the government and colonial administration indicates a high level of social standing and wealth. 

Furthermore, the Trevelyan family was part of the British nobility, as indicated by the inherited title of Baronet. This title, passed down from father to son, signifies a hereditary rank in the British aristocracy, further confirming the family's elite status.

In terms of education, Sir George Trevelyan would have had access to high-quality education due to his family background. His father's position would have allowed him to attend prestigious schools, which were typically reserved for the children of the elite class.

The family's wealth and social standing would have also ensured comfortable living conditions during Sir George Trevelyan's early life. As a member of the British nobility, he would have lived in a large estate or manor, indicative of the family's wealth.","- Trevelyan, G. M. (1949). ""The Life and Letters of Lord Macaulay"". Oxford University Press.
- ""Sir Charles Edward Trevelyan, 1st Baronet"". Oxford Dictionary of National Biography.
- ""Trevelyan,"
12,Q962778,Edward Daniel Clarke,Q962778,1769,United Kingdom,Middle Class,"Edward Daniel Clarke was born to the Reverend Edward Clarke and Anne Grenfield. His father was a clergyman, which would place the family in the middle class according to the social structure of the United Kingdom in the late 1700s. The family was not part of the nobility or ruling class, nor were they subsistence level laborers or peasants. Clarke's access to education was likely due to his family's middle-class status, as his father's profession would have valued and possibly provided access to education. However, specific details about the family's wealth, living conditions, and any inherited privileges or disadvantages are not readily available.","""Edward Daniel Clarke."" Encyclopedia Britannica. https://www.britannica.com/biography/Edward-Daniel-Clarke"
13,Q725382,Charles Mackay,Q725382,1814,United Kingdom,Middle Class,"Charles Mackay was born in Perth, Scotland in 1814. His father, George Mackay, was a bombardier in the Royal Artillery, and his mother, Elizabeth Mills, was a woman of literary tastes. After the death of his mother, Mackay was educated at a private school in Brussels. His father's occupation and his access to education suggest that Mackay was born into a middle-class family. His father's military position would have provided a steady, if not substantial, income, and the fact that Mackay was sent to a private school after his mother's death indicates that the family had some means. However, there is no evidence to suggest that the family was particularly wealthy or that Mackay was born into the elite class.","""Charles Mackay: A Songwriter and Social Reformer of the Victorian Era"" by Harold Scott; ""Life and Liberty in America: Or, Sketches of a Tour in the United States and Canada, in 1857-8"" by Charles Mackay."
14,Q562652,Thomas Lodge,Q562652,1558,United Kingdom,Elite,"Thomas Lodge was born into a family of considerable wealth and status. His father, Sir Thomas Lodge, was a prominent merchant and Lord Mayor of London in 1562. His mother, Anne Loddington Lodge, was also from a well-to-do family. The Lodge family was part of the gentry, a social class just below the nobility, but still considered part of the elite. They had significant wealth, which was evident in their ownership of a large estate in West Ham. Thomas Lodge's privileged birth and upbringing would have provided him with access to education and other opportunities not available to those of lower social classes. His family's wealth and status would have also provided him with a comfortable living environment and a high standard of living.","""Thomas Lodge"" by Edmund Gosse, Dictionary of National Biography, 1885-1900, Volume 34; ""The Complete Works of Thomas Lodge (1580-1623)"" by Thomas Lodge, edited by Edmund Gosse."
15,Q1507231,George Dawe,Q1507231,1781,United Kingdom,Middle Class,"George Dawe was born in Brewer Street, Golden Square, London on 6 February 1781. His father, Philip Dawe, was a successful mezzotint engraver and a publisher of prints, indicating a middle-class background. His mother's name was Jane and she was Philip's second wife. George was the eldest of the couple's three children. His father's occupation provided the family with a comfortable living, and it also exposed George to the world of art from a young age. This early exposure and the family's relative wealth allowed George to receive a good education. He was initially educated at home by his mother, and later attended a school in Kentish Town. His father's connections in the art world also provided George with the opportunity to study under the painter Henry Singleton when he was just 15 years old. The family lived in a house in Brewer Street, which was a respectable middle-class neighborhood at the time.","""George Dawe, R.A."" by Stephen Jones, published in The Art Journal (1879); ""George Dawe"" by Algernon Graves, published in The Royal Academy of Arts: A Complete Dictionary of Contributors and their work from its foundation in 1769 to 1904 (1905)."
16,Q3504712,Francis Bedford,Q3504712,1815,United Kingdom,Middle Class,"Francis Bedford was born in London, England, in 1815. His father, Francis Bedford Senior, was a successful printer and publisher, which suggests that the family was part of the middle class. The printing and publishing industry was a growing and profitable business in the 19th century, which would have provided the family with a comfortable income. There is no evidence to suggest that the Bedfords were part of the elite or subsistence classes. The fact that Francis Bedford was able to pursue a career in photography, a relatively new and expensive profession at the time, suggests that he had access to education and resources due to his family background. His early life housing and living conditions would have been typical of the middle class in London during this period, likely living in a comfortable home in a respectable neighborhood.","""Francis Bedford (1815-1894): A Biographical Sketch"" by Michael Pritchard; ""The London Printing Industry, 1800-1850"" by James Raven."
17,Q286118,"Philip Stanhope, 5th Earl Stanhope",Q286118,1805,United Kingdom,Elite,"Philip Stanhope, 5th Earl Stanhope, was born into the British aristocracy. His father, Charles Stanhope, 3rd Earl Stanhope, was a prominent British peer and politician. His mother, Louisa Grenville, was the daughter of Prime Minister George Grenville. This places Philip Stanhope squarely within the elite class of British society at the time of his birth. His family's wealth and status would have afforded him access to high-quality education and comfortable living conditions. As a member of the aristocracy, he would have been born with significant privileges, including the inherited title of Earl Stanhope.","""The Complete Peerage of England, Scotland, Ireland, Great Britain and the United Kingdom, Extant, Extinct or Dormant"" by George Edward Cokayne; ""The History of Parliament: the House of Commons 1790-1820"" by R. Thorne."
18,Q3081300,Francis Barlow,Q3081300,1624,United Kingdom,,"The birth circumstances and family background of Francis Barlow, born around 1624, are largely unknown. There is a lack of primary sources detailing his early life, including the occupations and social standing of his parents, family wealth at the time of his birth and childhood, access to education due to family background, early life housing and living conditions, and inherited privileges or disadvantages. As such, it is not possible to classify his birth and childhood social class with reasonable confidence.","There are no known primary sources that provide detailed information about Francis Barlow's early life and family background. Further research may be conducted in historical archives, parish records, or through scholarly works on the social history of the United Kingdom in the late 1600s."
19,Q540025,William Lawes,Q540025,1602,United Kingdom,Middle Class,"William Lawes was born in Salisbury, Wiltshire, England, around 1602. His father, Thomas Lawes, was a vicar choral at Salisbury Cathedral, and his mother, Lucasta, was a daughter of a vicar. A vicar choral was a professional, salaried singer associated with a cathedral, which suggests that the Lawes family was not of the elite class but rather part of the middle class. The occupation of a vicar choral was a skilled one, requiring a high level of musical ability and education. This position would have provided the family with a stable income and a comfortable lifestyle, but not the wealth associated with the elite class. William and his brothers were educated at the cathedral school, indicating that the family had access to education, a privilege often associated with the middle class during this period.","""William Lawes (1602-1645): A Bio-Bibliography"" by Andrew Ashbee, ""The Life and Times of William Lawes (1602-1645)"" by John Cunningham."
20,Q503798,John Ford,Q503798,1586,United Kingdom,Middle Class,"John Ford was born in Ilsington, Devon, England around 1586. His family was of the gentry class, which was a social class below the nobility but above the commoners. His father was Thomas Ford, who was a lawyer. This profession would have provided a comfortable income for the family, suggesting they were not subsistence level. John Ford was educated at Exeter College, Oxford, which suggests his family had the means to afford a good education, a privilege not accessible to all during this period. However, there is no evidence to suggest that his family was part of the elite or nobility.","""The Dramatic Works of John Ford"" by William Gifford, ""John Ford: Critical Re-Visions"" by Michael Neill, ""The Oxford Handbook of Early Modern Theatre"" by Richard Dutton."
21,Q1334102,William Henry Smyth,Q1334102,1788,United Kingdom,Elite,"William Henry Smyth was born into a well-established family of considerable means. His father, Joseph Smyth, was a merchant and a member of the landed gentry, which would have placed the family in the upper echelons of society. The Smyth family owned estates in Essex and Bedfordshire, indicating a significant level of wealth. William's access to education was also indicative of his privileged upbringing. He was educated at Bedford School, a private institution that would have been beyond the reach of those from less affluent backgrounds. His early life housing and living conditions would have been comfortable, given his family's wealth and status. There is no evidence to suggest that William faced any significant disadvantages due to his birth or childhood circumstances.","""The Life and Works of Admiral Sir William Henry Smyth"" by N. T. Carrol; ""The Bedford School Register"" by Bedford School (U.K.)"
22,Q454616,Branwell Brontë,Q454616,1817,United Kingdom,Middle Class,"Branwell Brontë was born on June 26, 1817, in Thornton, near Bradford in Yorkshire, England. He was the fourth of six children and the only son of Patrick Brontë and Maria Branwell Brontë. His father, Patrick Brontë, was an Anglican clergyman, which would place the family in the middle class according to the social structure of the United Kingdom in the late 1800s. His mother, Maria, came from a family of merchants, which also indicates a middle-class background. The Brontë family, while not wealthy, had enough resources to live comfortably and provide their children with education. Branwell and his sisters were initially educated at home by their father and aunt, and later Branwell was tutored by Reverend John Bradley, indicating a level of access to education typical of the middle class. The family lived in the parsonage at Haworth, a substantial and comfortable home, but not a grand or luxurious one. There is no evidence of any inherited privileges or disadvantages.","Barker, Juliet. ""The Brontës."" St. Martin's Press, 1995; Gérin, Winifred. ""Branwell Brontë."" Thomas Nelson and Sons Ltd, 1961."
23,Q5078875,Charles Heath,Q5078875,1785,United Kingdom,Middle Class,"Charles Heath was born in 1785 in England. His father, James Heath, was an acclaimed engraver, which was a skilled craft profession during the late 1700s. This would place the Heath family in the middle class according to the provided typology. Charles Heath's access to education can be inferred from his father's profession, as engraving required a certain level of literacy and artistic training, which could have been passed down to Charles. However, there is no direct evidence of Charles' early education. The family's wealth at the time of Charles' birth and childhood is not well-documented, but it is reasonable to assume that they were not impoverished given James Heath's successful career. The family likely lived in decent housing conditions suitable for a craftsman's family. There are no records of any inherited privileges or disadvantages.","The Dictionary of National Biography, Oxford University Press; ""James Heath ARA"", Engraved by Charles Heath from a painting by James Lonsdale."
24,Q728482,Charles Jervas,Q728482,1675,United Kingdom,Middle Class,"Charles Jervas was born in Clonlisk, County Offaly, Ireland, around 1675. His father, John Jervas, was a moderately successful landowner, which would place the family in the middle class according to the typology provided. There is no evidence to suggest that the family was part of the elite ruling class or nobility, nor were they subsistence laborers or peasants. The family's status as landowners would have provided them with a certain level of wealth and stability, although not to the extent of the upper classes. It is also likely that Jervas had some access to education due to his family's status, although specific details about his early education are not readily available. His early life housing and living conditions would have been comfortable but not luxurious, reflecting the family's middle-class status.","""Charles Jervas."" The National Gallery, London. ""Charles Jervas."" The National Portrait Gallery, London. ""Charles Jervas."" Oxford Dictionary of National Biography."
25,Q1230771,Thomas Shadwell,Q1230771,1642,United Kingdom,Middle Class,"Thomas Shadwell was born into a family of middle-class status. His father, John Shadwell, was a solicitor, a profession that would have placed the family within the middle class of the social structure in the late 1600s United Kingdom. This profession would have provided the family with a comfortable income, but not to the extent of the elite class. Shadwell's access to education was also a result of his family's middle-class status. He attended Bury St Edmunds School, and later, Caius College, Cambridge, indicating that his family had the financial means to afford such education. However, there is no evidence to suggest that Shadwell was born into a family of significant wealth or that he inherited any substantial privileges or disadvantages.","""Thomas Shadwell."" The Cambridge Guide to Theatre. Ed. Martin Banham. Cambridge: Cambridge University Press, 1995. Credo Reference: Accessed 20 Sep. 2021."
26,Q269879,Sarah Fuller Flower Adams,Q269879,1805,United Kingdom,Middle Class,"Sarah Fuller Flower Adams was born in Old Harlow, Essex, England, to Benjamin Flower, a journalist and editor of The Cambridge Intelligencer, and Eliza Gould Flower, an amateur musician. Benjamin Flower was a prominent political reformer, advocating for civil liberties and freedom of the press, which suggests a level of education and social standing above the subsistence class. However, there is no evidence to suggest that the Flower family was part of the elite or nobility. Sarah and her sister Eliza were educated at home, indicating that the family had enough resources to provide for their education without the need for them to work. The family's ability to support Eliza's musical pursuits also suggests a level of disposable income. However, the family did face financial difficulties after Benjamin Flower's death, indicating that their wealth was not substantial or secure.","""Sarah Flower Adams."" Nineteenth-Century Literary Criticism, edited by Jessica Bomarito and Russel Whitaker, vol. 170, Gale, 2006. Literature Resource Center; ""Sarah Flower Adams."" Dictionary of Women Worldwide: 25,000 Women Through the Ages, edited by Anne Commire and Deborah Klezmer, vol. 1, Yorkin Publications, 2007, p. 10. Gale eBooks."
27,Q312975,William Hyde Wollaston,Q312975,1766,United Kingdom,Elite,"William Hyde Wollaston was born into a family of considerable wealth and social standing. His father, Francis Wollaston, was a well-known lawyer and later became a Church of England priest. The Wollaston family had a long history of involvement in the Church and the law, indicating a high social standing. William's mother, Althea Hyde, also came from a well-established family. The Wollastons owned a large estate in Shenton, Leicestershire, where William was born and raised, indicating significant family wealth. William and his siblings had access to education from an early age, with their father serving as their primary tutor. This level of education, particularly in a rural setting, was typically reserved for the elite classes in the late 18th century.","""William Hyde Wollaston."" Encyclopedia Britannica. ""Wollaston, William Hyde (1766–1828), chemist and physicist."" Oxford Dictionary of National Biography."
28,Q372211,"Henry Howard, Earl of Surrey",Q372211,1516,United Kingdom,Elite,"Henry Howard, Earl of Surrey, was born into one of the most powerful and noble families in England. His father was Thomas Howard, the 3rd Duke of Norfolk, a prominent figure in the court of King Henry VIII. His mother was Lady Elizabeth Stafford, the daughter of the Duke of Buckingham. The Howard family was one of the premier aristocratic families in England, with a long history of service to the Crown. They were wealthy landowners with vast estates. Henry Howard would have grown up in a luxurious environment with access to the best education and tutors money could buy. His birth and childhood were marked by privilege and high social standing, typical of the English nobility of the time.","""The Life of Henry Howard Earl of Surrey"" by Jessie Childs, ""The Oxford Dictionary of National Biography"" by H. C. G. Matthew and Brian Harrison, ""The History of the Noble House of Stourton, of Stourton, in the County of Wilts"" by Lord Stourton."
29,Q1564825,George Grossmith,Q1564825,1847,United Kingdom,Middle Class,"George Grossmith was born in 1847 in London, England. His father, George Grossmith Sr., was a reporter for ""The Times"" and a lecturer, while his mother was a versatile actress. His parents' occupations suggest that the family was part of the middle class, as both professions required a certain level of education and skill. The family's wealth at the time of George's birth and childhood is not well-documented, but given his father's profession, it is reasonable to assume that they were not impoverished. George and his siblings likely had access to education due to their family background. The family's living conditions are also not well-documented, but again, given the father's profession, they likely lived in a middle-class neighborhood. There is no evidence to suggest that George inherited any significant privileges or disadvantages due to his birth circumstances.","""George Grossmith: Biography of a Savoyard"" by Tony Joseph, ""The Diary of a Nobody"" by George Grossmith and Weedon Grossmith."
30,Q555723,"Richard Boyle, 3rd Earl of Burlington",Q555723,1694,United Kingdom,Elite,"Richard Boyle, the 3rd Earl of Burlington, was born into the aristocracy, a status that places him in the elite class. His father, Charles Boyle, was the 2nd Earl of Burlington and 3rd Earl of Cork, and his mother, Juliana Noel, was the daughter of the 2nd Viscount Campden. This indicates that both his parents were of high social standing. The Boyle family was one of the wealthiest in England at the time of his birth, owning vast estates in Yorkshire and Ireland. As a member of the aristocracy, Richard would have had access to the best education available, likely through private tutors, as was customary for children of his class during this period. His early life housing and living conditions would have been luxurious, reflecting the wealth and status of his family. He would have been born with significant inherited privileges, including the titles and estates that would pass to him upon his father's death.","""The History of Parliament: the House of Commons 1690-1715,"" edited by D. Hayton, E. Cruickshanks, and S. Handley; ""The Peerage of England, Scotland, and Ireland"" by John Debrett."
31,Q682089,John Wilbye,Q682089,1574,United Kingdom,Middle Class,"John Wilbye was born in Brome, Suffolk, England around 1574. His father, also named John Wilbye, was a tanner by trade. Tanning was a skilled craft, which would place the Wilbye family in the middle class according to the provided typology. There is no evidence to suggest that the Wilbye family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. The fact that John Wilbye later became a musician suggests that he may have had some access to education or training in his youth, which would also be consistent with a middle-class upbringing. However, specific details about Wilbye's early life and education are not well-documented.","""John Wilbye"", Grove Music Online, Oxford University Press; ""John Wilbye"", The New Grove Dictionary of Music and Musicians, Stanley Sadie and John Tyrrell, (editors), 2nd ed., Oxford University Press, 2001."
32,Q1346111,John Claudius Loudon,Q1346111,1783,United Kingdom,Middle Class,"John Claudius Loudon was born in Cambuslang, Lanarkshire, Scotland, in 1783. His father, William Loudon, was a prosperous farmer and merchant, which places the family in the middle class according to the provided typology. The family's wealth was sufficient to provide Loudon with a good education, as he attended a private school in Edinburgh where he studied mathematics, drawing, and surveying. This suggests that the family had enough resources to invest in their son's education, a typical characteristic of the middle class. However, there is no evidence to suggest that the Loudon family was part of the elite or ruling class, nor were they subsistence-level laborers or peasants.","""John Claudius Loudon and the Early Nineteenth Century in Great Britain"" by Elisabeth B. MacDougall, ""John Claudius Loudon: A Biography"" by Priscilla Boniface."
33,Q918279,John Marston,Q918279,1576,United Kingdom,Middle Class,"John Marston was born in Oxfordshire, England, around 1576. His father, also named John Marston, was a successful lawyer and his mother, Maria, was the daughter of a wealthy merchant. This suggests that the family was well-off, but not part of the nobility or ruling class. The fact that Marston's father was a lawyer indicates that the family had access to education, as the profession required a significant amount of training and knowledge. The family's wealth would have also likely provided Marston with a comfortable early life and living conditions. However, there is no evidence to suggest that Marston inherited any significant privileges or disadvantages due to his family background.","""John Marston, Elizabethan Satirist: His Life and Works"" by Philip J. Finkelpearl, ""The Plays of John Marston"" by T. B. Whipple."
34,Q444581,Helen Allingham,Q444581,1848,United Kingdom,Middle Class,"Helen Allingham was born Helen Mary Elizabeth Paterson in 1848 in Swadlincote, Derbyshire, England. Her father, Alexander Henry Paterson, was a physician, which was a respected profession in the middle class during the Victorian era. Unfortunately, he passed away when Helen was still young, leaving the family in a precarious financial situation. However, the family was able to move to Birmingham and live with relatives, suggesting they had some resources and support. Helen's mother, Mary Herford Paterson, was able to secure a good education for her daughters at the Birmingham School of Design, indicating that the family had some means and valued education, both typical of the middle class.","- ""Helen Allingham R.W.S. (1848-1926)."" Chris Beetles Gallery. 
- ""Helen Allingham."" Encyclopaedia Britannica. 
- ""Helen Allingham."" The Victorian Web."
35,Q442818,Millicent Garrett Fawcett,Q442818,1847,United Kingdom,Middle Class,"Millicent Garrett Fawcett was born into a relatively prosperous family. Her father, Newson Garrett, was a successful businessman who owned a corn and coal merchant business. He was also involved in local politics, serving as a town councillor and mayor of Aldeburgh, Suffolk. This suggests that the family was part of the middle class, as they had the means to own a business and participate in local governance. Millicent's mother, Louisa Dunnell, was the daughter of an innkeeper, which also suggests a middle-class background. The family lived in a comfortable home, and Millicent and her siblings had access to education, with Millicent herself receiving a good education from an early age. This level of access to education and comfortable living conditions further supports the classification of the family as middle class.","""Millicent Garrett Fawcett"" by David Rubinstein, Oxford Dictionary of National Biography; ""The Women's Victory - and After: Personal Reminiscences, 1911-1918"" by Millicent Garrett Fawcett."
36,Q338114,"Sir Charles Dilke, 2nd Baronet",Q338114,1843,United Kingdom,Elite,"Sir Charles Dilke, 2nd Baronet, was born into a wealthy and influential family. His father, Sir Charles Wentworth Dilke, 1st Baronet, was a literary critic and art patron, which suggests a high social standing and significant wealth. The Dilke family was well-established in the British aristocracy, with the baronetcy being created for his grandfather, Charles Dilke, in 1862. This indicates that the family had significant wealth and influence at the time of Sir Charles Dilke's birth and throughout his childhood. Furthermore, Dilke was educated at Trinity Hall, Cambridge, one of the most prestigious educational institutions in the UK, which would have been accessible only to those of considerable means and social standing. His early life housing and living conditions would have been of a high standard, befitting his family's status. As a member of the aristocracy, Dilke would have inherited significant privileges, including wealth, influence, and access to education and opportunities.","1. ""Dilke, Sir Charles Wentworth, second baronet (1843–1911), politician and author"" by H. C. G. Matthew, Oxford Dictionary of National Biography.
2. ""The Life of the Right Hon. Sir Charles W. Dilke"" by Stephen Gwynn."
37,Q532255,Mary Robinson,Q532255,1758,United Kingdom,Middle Class,"Mary Robinson, born Mary Darby in Bristol, England in 1758, was the daughter of Nicholas Darby, a sea captain, and Hester Seys. Her father's occupation as a sea captain would have placed the family in the middle class, as it was a skilled profession. However, her father's financial mismanagement and eventual abandonment of the family when Mary was still a child led to a significant reduction in their wealth and living conditions. Despite these hardships, Mary received a good education, which was likely due to her family's initial middle-class status. She was sent to a school in Chelsea, where she learned French and music, among other subjects. This access to education suggests a middle-class upbringing, as it was not common for lower-class children to receive such an education during this period.","- Robinson, Mary. ""Memoirs of the Late Mrs. Robinson, Written by Herself."" 4th ed. London: Richard Phillips, 1801.
- Byrne, Paula. ""Perdita: The Life of Mary Robinson."" Harper Perennial, 2005."
