,individual_wikidata_id,individual_name,individual_wikidata_id,birth_year,country,classification,explanation,sources
10,Q672816,Nicholas Patrick Stephen Wiseman,Q672816,1802,United Kingdom,Middle Class,"Nicholas Patrick Stephen Wiseman was born in Seville, Spain, in 1802 to Irish parents. His father, James Wiseman, was a merchant, which places the family in the middle class according to the given typology. The family moved back to Ireland when Nicholas was still young, and he was sent to Ushaw College, Durham, England, for his education. This suggests that the family had enough resources to provide their son with a good education, further supporting their middle-class status. There is no evidence of inherited privileges or disadvantages, and the family's living conditions are not well-documented, but their ability to move internationally and educate their children suggests a comfortable lifestyle.","""Cardinal Wiseman: His Life and Times"" by Wilfrid Philip Ward, ""The Life and Times of Nicholas Wiseman"" by Wilfrid Ward."
11,Q20018,George Biddell Airy,Q20018,1801,United Kingdom,Middle Class,"George Biddell Airy was born on July 27, 1801, in Alnwick, Northumberland, England. His father, William Airy, was a small squire and a collector of excise, and his mother, Ann Biddell, was a woman of vigour and intelligence. The family was not wealthy, but they were not poor either. They were part of the middle class, with enough resources to provide a decent life for their children. Airy's father's occupation as a collector of excise indicates a position of some responsibility and status within the community, typical of the middle class. The family's financial situation was stable enough to allow Airy to attend schools in Hereford and Colchester, indicating access to education based on family background. However, the death of his father when Airy was only two years old did put some financial strain on the family.","""George Biddell Airy."" Encyclopædia Britannica. https://www.britannica.com/biography/George-Biddell-Airy. ""Airy, George Biddell (1801–1892), astronomer royal."" Oxford Dictionary of National Biography. https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-210."
12,Q242640,"Margaret Cavendish, Duchess of Newcastle-upon-Tyne",Q242640,1623,United Kingdom,Elite,"Margaret Cavendish was born into an aristocratic family, the Lucas family, which was one of the wealthiest families in England at the time. Her father, Sir Thomas Lucas, was a knight and her mother, Elizabeth Leighton, came from a family with royal connections. Margaret was the youngest of eight children, and her family's wealth and status would have provided her with a comfortable upbringing. Her family's wealth also allowed her access to education, which was uncommon for women at the time. She was tutored at home and had access to her family's extensive library. The Lucas family lived in a large estate, St. John's Abbey, which further indicates their elite status.","1. Whitaker, Katie. ""Mad Madge"": The Extraordinary Life of Margaret Cavendish, Duchess of Newcastle, the First Woman to Live by Her Pen. Basic Books, 2002.
2. Battigelli, Anna. Margaret Cavendish and the Exiles of the Mind. University Press of Kentucky, 1998.
3. Clucas, Stephen. A Princely Brave Woman: Essays on Margaret Cavendish, Duchess of Newcastle. Ashgate Publishing, Ltd., 2003."
13,Q451727,Charles Bell,Q451727,1774,United Kingdom,Middle Class,"Charles Bell was born in Edinburgh, Scotland in 1774. His father, the Reverend William Bell, was a clergyman of the Episcopal Church of Scotland, which indicates a middle-class status. His mother, Margaret, was the sister of John Hunter, a renowned anatomist and surgeon, suggesting a family with some intellectual standing. The family was not of the nobility or ruling class, nor were they laborers or peasants, which rules out the classifications of Elite and Subsistence. 

Charles Bell was the fourth son in the family, and he had access to education, which was not a common privilege for lower-class families in the late 18th century. He was educated at the High School in Edinburgh, a prestigious institution, indicating that his family had the means to afford such an education. His early life housing and living conditions would have been comfortable, typical of a middle-class family of the time.","- ""Charles Bell (1774–1842)."" The Embryo Project Encyclopedia. https://embryo.asu.edu/pages/charles-bell-1774-1842
- ""Bell, Sir Charles (1774–1842), surgeon and anatomist."" Oxford Dictionary of National Biography. https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-2024
-"
14,Q2137717,George Borrow,Q2137717,1803,United Kingdom,Middle Class,"George Borrow was born in East Dereham, Norfolk, England in 1803. His father, Thomas Borrow, was a military man, serving as a lieutenant in the West Norfolk Militia. His mother, Ann Perfrement, was from a family of farmers and landowners. The Borrow family was not wealthy, but they were not poor either. They had a comfortable life, typical of the middle class of that time. George Borrow's education was also typical of the middle class. He was educated at the Royal High School of Edinburgh and later studied law, but did not pursue it as a career. His family lived in comfortable, but not luxurious, housing. There is no evidence of any inherited privileges or disadvantages.","""The Life of George Borrow"" by Herbert Jenkins, ""George Borrow: The Man and His Books"" by Edward Thomas, ""George Borrow and His Circle"" by Clement King Shorter."
15,Q115371,Edwin Arnold,Q115371,1832,United Kingdom,Middle Class,"Edwin Arnold was born on June 10, 1832, in Gravesend, Kent, England. His father, Robert Coles Arnold, was a schoolmaster, which suggests that the family belonged to the middle class. The profession of a schoolmaster was considered a respectable occupation and was associated with the middle class during the Victorian era in England. Edwin Arnold was also able to receive a good education, attending King's School, Rochester, and then King's College, London, before going on to study at University College, Oxford. This access to education suggests that his family had some means, further supporting the classification of the family as middle class. However, there is no evidence to suggest that the family was particularly wealthy or belonged to the elite class.","""Edwin Arnold."" Encyclopædia Britannica. Encyclopædia Britannica, inc., 2021. Web. 20 Sep. 2021."
16,Q1374807,John Leech,Q1374807,1817,United Kingdom,Middle Class,"John Leech was born in London in 1817. His father, a well-off vintner and coffee-house keeper, provided a comfortable middle-class upbringing for Leech. His family's wealth and status allowed him to attend Charterhouse School, a prestigious boarding school in London, indicating a level of financial stability and access to education typically associated with the middle class. His early life housing and living conditions would have been comfortable, reflecting his family's middle-class status. There is no evidence of any inherited privileges or disadvantages.","""John Leech and the Victorian Scene: 1817-1864"" by Simon Houfe, ""John Leech, his life and work. Vol. 1"" by William Powell Frith, ""The Life and Work of John Leech"" by John Brown."
17,Q2415217,Margaret Oliphant,Q2415217,1828,United Kingdom,Middle Class,"Margaret Oliphant was born on April 4, 1828, in Wallyford, near Musselburgh, East Lothian, Scotland. Her father, Francis Wilson Oliphant, was a clerk in the customs office in Glasgow, a position that would have placed the family in the middle class. Her mother, Margaret Oliphant (nee Passmore), was the daughter of a London merchant, which also suggests a middle-class background. The family was not wealthy, but they were not impoverished either. Margaret was the youngest of eight children, and the family lived in a comfortable home in Glasgow. 

Margaret's access to education was typical for a middle-class girl of her time. She was educated at home by her mother, who taught her to read and write. She also had access to her father's extensive library, which allowed her to develop her literary talents from a young age. 

In terms of inherited privileges or disadvantages, Margaret's middle-class background would have provided her with a certain level of comfort and security, but she would not have had the same opportunities or privileges as a child from the elite class. However, her family's financial situation was precarious, and they struggled with debt, which may have limited her opportunities.","- ""Margaret Oliphant."" In Dictionary of Literary Biography, 1997.
- ""Margaret Oliphant."" In Oxford Dictionary of National Biography, 2004.
-"
18,Q2542408,Samuel Prout,Q2542408,1783,United Kingdom,Middle Class,"Samuel Prout was born in Plymouth, Devon, England in 1783. His father, Samuel Prout, was a naval outfitter, a profession that would likely place the family in the middle class of the time. This would have provided a level of financial stability, allowing Prout access to education. Indeed, he was educated at Plymouth Grammar School, indicating that his family had the means to afford such schooling. However, there is no evidence to suggest that the Prout family was part of the elite ruling class or nobility, nor were they subsistence laborers or peasants. Therefore, it is reasonable to classify Prout's birth and childhood social class as middle class.","""Samuel Prout, 1783–1852, British"" (The J. Paul Getty Museum); ""Samuel Prout: A Biography"" by John Finch."
19,Q1679958,James Anthony Froude,Q1679958,1818,United Kingdom,Middle Class,"James Anthony Froude was born in Dartington, Devon, England, on April 23, 1818. His father, Robert Hurrell Froude, was an Anglican clergyman, indicating a middle-class status. The Froude family was not part of the aristocracy or nobility, nor were they subsistence workers or laborers. They were part of the educated class, with Robert Hurrell Froude having been a fellow of Oriel College, Oxford. James Anthony Froude's access to education was also a result of his family's middle-class status. He attended Westminster School and Oriel College, Oxford, following in his father's footsteps. The family's living conditions would have been comfortable but not opulent, typical of the middle class of the time.","- ""James Anthony Froude."" Encyclopedia Britannica. https://www.britannica.com/biography/James-Anthony-Froude
- ""Robert Hurrell Froude."" Oxford Dictionary of National Biography. https://doi.org/10.1093/ref:odnb/10183
- ""James Anthony Froude."" Oxford Dictionary of National Biography. https://doi.org/10.1093/ref:odnb/10184"
20,Q268305,Anna Laetitia Barbauld,Q268305,1743,United Kingdom,Middle Class,"Anna Laetitia Barbauld was born into a middle-class family. Her father, John Aikin, was a schoolmaster and a Dissenting minister, which places him in the middle class as a professional. Her mother, Jane Jennings, was also from a middle-class family. The Aikin family was not wealthy, but they were comfortable enough to provide Anna with a good education. Anna's father taught her classics, including Latin and Greek, which was unusual for girls at the time but indicates a certain level of family resources and prioritization of education. The family lived in a schoolhouse, which suggests a modest but not impoverished living condition. There's no evidence of any inherited privileges or disadvantages.","McCarthy, W. (2004). Anna Letitia Barbauld: Voice of the Enlightenment. Johns Hopkins University Press. ; Ellis, G. (2002). A History of the English-Speaking Peoples Since 1900. HarperCollins."
21,Q437184,Mary Elizabeth Braddon,Q437184,1835,United Kingdom,Middle Class,"Mary Elizabeth Braddon was born in London in 1835 to Fanny Braddon and Henry Braddon, a solicitor. Her father's profession as a solicitor indicates that the family was of the middle class, as this was a profession that required a certain level of education and was associated with a comfortable income. The family was not of the elite class, as there is no evidence of aristocratic lineage or inherited wealth. However, they were also not subsistence class, as Henry's profession allowed for a lifestyle above mere subsistence. Mary's access to education was likely due to her family's middle-class status. However, her father's later financial difficulties and eventual departure to India, leaving the family behind, may have impacted the family's social standing and economic stability.","""Mary Elizabeth Braddon (1835–1915)."" Victorian Web. ""Mary Elizabeth Braddon."" The British Library. ""Mary Elizabeth Braddon."" Oxford Dictionary of National Biography."
22,Q1970087,Philip James de Loutherbourg,Q1970087,1740,United Kingdom,Middle Class,"Philip James de Loutherbourg was born in Strasbourg, France, in 1740 to a family of artists and miniaturists. His father, Johann Jakob de Loutherbourg, was a miniaturist and a court painter to the Duke of Württemberg. His mother, Maria Magdalena, was also an artist. This suggests that the family had a certain level of social standing and economic stability, as they were employed by the court and were able to support their artistic pursuits. However, there is no evidence to suggest that they were part of the elite or aristocracy. As for education, Philip was likely taught art by his parents from a young age, indicating access to education due to his family background. The family's occupation and access to education suggest they were part of the middle class.","""Philip James de Loutherbourg."" The J. Paul Getty Museum. www.getty.edu/art/collection/artists/1154/philip-james-de-loutherbourg-british-born-france-1740-1812/; ""Philip James de Loutherbourg."" Oxford Dictionary of National Biography. www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-16576."
23,Q850141,Caroline Elizabeth Sarah Norton,Q850141,1808,United Kingdom,Elite,"Caroline Elizabeth Sarah Norton was born into an aristocratic family. Her father, Thomas Sheridan, was an actor, soldier, and colonial administrator, and her mother, Caroline Henrietta Callander, was a noted author. Her paternal grandfather, Richard Brinsley Sheridan, was a well-known playwright and Whig statesman. This indicates that her family had a high social standing in society. Her family's wealth and status would have provided her with access to education and comfortable living conditions. However, her father's death when she was eight years old led to financial instability, but her mother's literary connections helped to maintain their social standing.","""The Life of Mrs. Norton"" by Jane Gray Perkins, 1909; ""The Scandalous Lady Norton"" by Carole Seymour-Jones, 2015."
24,Q309602,"Sir Henry Rawlinson, 1st Baronet",Q309602,1810,United Kingdom,Elite,"Sir Henry Rawlinson, 1st Baronet, was born into an elite family. His father was Abram Tyzack Rawlinson, a wealthy merchant who was also part of the landed gentry, owning a large estate in Chadlington, Oxfordshire. His mother, Eliza Eudocia Albinia Creswicke, was the daughter of a wealthy landowner. This indicates that Rawlinson was born into a family of considerable wealth and status. His family's wealth and status would have provided him with access to a high-quality education, which was typically reserved for the elite during this time period. His early life housing and living conditions would have been comfortable, given his family's wealth. He would have also had inherited privileges due to his family's status.","""The Rawlinson Family."" The Rawlinson Project, University of Oxford. ""Sir Henry Creswicke Rawlinson."" Encyclopædia Britannica."
25,Q241966,Ellen Terry,Q241966,1847,United Kingdom,Middle Class,"Ellen Terry was born into a family of actors, which was a respected profession but not one of great wealth or high social standing. Her parents, Benjamin, of Irish descent, and Sarah, of Scottish descent, were both actors. She was the third of eleven children, indicating a large family that likely had to spread its resources. There is no evidence to suggest that the family was particularly wealthy or impoverished, suggesting a middle-class upbringing. The family's profession in the arts would have provided Terry with access to education and cultural experiences, but this would have been due to their profession rather than any inherited wealth or privilege. Her early life housing and living conditions are not well-documented, but it is likely that they were typical of a middle-class family in the mid-19th century.","""Ellen Terry."" Encyclopædia Britannica. https://www.britannica.com/biography/Ellen-Terry; ""Ellen Terry."" Oxford Dictionary of National Biography. https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-36461."
26,Q349070,Charles Wesley,Q349070,1707,United Kingdom,Middle Class,"Charles Wesley was born on December 18, 1707, in Epworth, Lincolnshire, England. He was the eighteenth child of Samuel Wesley and Susanna Wesley. His father, Samuel Wesley, was a clergyman of the Church of England, which would place the family in the middle class according to the given typology. Samuel Wesley served as the rector of Epworth, indicating a position of some respect and stability, though not immense wealth. Charles Wesley's mother, Susanna Wesley, was the daughter of a minister, further solidifying their middle-class status. The family, while not wealthy, was able to provide Charles Wesley with an education, as he attended the Westminster School and later Christ Church, Oxford. This access to education suggests a level of financial stability and social standing beyond that of the subsistence class. However, it should be noted that the family did experience periods of financial difficulty, particularly due to Samuel Wesley's mismanagement of finances and the size of the family.","""Charles Wesley: English Clergyman and Poet."" Encyclopædia Britannica. ""The Journal of Charles Wesley."" The Wesley Center Online. ""Susanna Wesley: Mother of Methodism."" The United Methodist Church."
27,Q259530,Frances Burney,Q259530,1752,United Kingdom,Middle Class,"Frances Burney was born into a family of musicians and scholars, which places her in the middle class according to the given typology. Her father, Dr. Charles Burney, was a well-known music historian, composer, and musician. Her mother, Esther Sleepe Burney, was the daughter of a French refugee. Although her father's profession provided them with a comfortable living, they were not part of the elite or nobility. Frances Burney had access to education because of her family background. Her father's extensive library allowed her to self-educate, and she was also taught by her elder siblings. Her early life housing and living conditions were comfortable but not luxurious. There is no evidence of inherited privileges or disadvantages.","""The Journals and Letters of Fanny Burney (Madame d'Arblay)"" by Fanny Burney, ""Frances Burney: The Life in the Works"" by Margaret Anne Doody, ""Dr. Charles Burney: A Literary Biography"" by Lonsdale Ragg."
28,Q369022,Walter Bagehot,Q369022,1826,United Kingdom,Middle Class,"Walter Bagehot was born in Langport, Somerset, England, in 1826 to Thomas Watson Bagehot and Mary Stuckey Bagehot. His father, Thomas, was a managing director of Stuckey's Banking Company, a regional bank in the West of England. This indicates a middle-class background, as banking was a profession typically associated with the middle class during this period. His mother, Mary, was from a family of ship owners, another profession indicative of middle-class status. The family's wealth would have provided Walter with a comfortable upbringing and access to education. He was educated at University College London, which was not a traditional path for the elite class, who typically attended Oxford or Cambridge. This suggests that his family had the means to provide him with a good education, but they were not part of the elite class.","""The English Constitution and Other Political Essays"" by Walter Bagehot; ""Walter Bagehot: A Life"" by Alastair Buchan; ""The Life of Walter Bagehot"" by Emily Barrington."
29,Q333072,Richard Cobden,Q333072,1804,United Kingdom,Middle Class,"Richard Cobden was born in Sussex, England in 1804. His father, William Cobden, was a farmer, which places the family in the middle class according to the provided typology. The Cobden family was not wealthy, but they were not impoverished either. They had enough to maintain a decent standard of living, but the death of Richard's father when he was just 15 led to financial difficulties for the family. Despite these challenges, Richard was able to receive an education. He attended a grammar school in Yorkshire, which was paid for by his uncle. This indicates that the family had some resources and connections, further supporting their classification as middle class. Richard's early life was spent in a rural setting, living in a farmhouse, which was typical for families of their social standing at the time.","""Richard Cobden: A Victorian Outsider"" by Anthony Howe; ""The Political Economy of Peace: Richard Cobden's Relevance Today"" by Nicholas C. Edsall."
30,Q2539929,Richard Cosway,Q2539929,1742,United Kingdom,Middle Class,"Richard Cosway was born in Tiverton, Devon, England, in 1742. His father, Samuel Cosway, was a schoolmaster, which suggests a middle-class background, as education was a profession typically associated with this social stratum during the 18th century. His mother, Mary Cosway, was reported to be a talented musician, which further suggests a middle-class upbringing, as the ability to pursue music often required some level of financial stability and access to education. There is no evidence to suggest that the Cosway family was particularly wealthy or part of the elite class, nor that they were struggling for subsistence. Richard and his brother William were both sent to London to study at the Duke of Richmond's academy, indicating that the family had the means to invest in their children's education. However, it should be noted that this does not necessarily indicate a high level of wealth, as education was highly valued in middle-class families of this period.","""Richard Cosway, R.A."" by George C. Williamson, published in 1905; ""The Dictionary of National Biography"" by Sir Leslie Stephen and Sir Sidney Lee, published in 1885-1900."
31,Q1275943,George Henry Lewes,Q1275943,1817,United Kingdom,Middle Class,"George Henry Lewes was born in London in 1817 to a minor poet and a mother of Huguenot descent. His father, John Lee Lewes, was an actor and minor poet, which suggests a middle-class background. His mother, Elizabeth Ashweek, was from a family of Huguenot refugees. Lewes was educated at a variety of schools, including Dr Charles Burney's in Greenwich, which suggests that his family had the means to provide him with a decent education. However, his father's death when Lewes was just a child and subsequent financial difficulties faced by his mother suggest that the family was not wealthy. Lewes was sent to live with a Quaker family in London after his father's death, which suggests that his mother struggled to provide for him.","- ""George Henry Lewes."" Encyclopædia Britannica. https://www.britannica.com/biography/George-Henry-Lewes
- ""George Henry Lewes: A Uniquely Victorian Mind."" Victorian Web. http://www.victorianweb.org/authors/ghlewis/bio1.html
- ""George Henry Lewes."" Oxford Dictionary of National Biography. https://www.oxforddnb.com/view/10.1093/ref:odnb/9780198614128.001.0001/odnb-9780198614128-e-16544"
32,Q2360939,Richard Earlom,Q2360939,1743,United Kingdom,Middle Class,"Richard Earlom was born in Liverpool, England, around 1743. His father, Richard Earlom Sr., was a coach and harness maker, a skilled craft that would have placed the family in the middle class according to the typology provided. This occupation would have provided a stable income for the family, but not to the extent of the wealth associated with the elite class. There is no evidence to suggest that the family had significant wealth or land beyond what would be expected for their class. Earlom's access to education is not well-documented, but his early apprenticeship with record painter Jeremiah Meyer suggests that he had some access to training in the arts, which would have been more likely for a middle-class child than for a child from a subsistence-level family. The family's living conditions are not well-documented, but as a coach and harness maker, Earlom Sr. would likely have been able to provide a comfortable home for his family.","""Richard Earlom (1743–1822), Mezzotint Engraver"" by Timothy Clayton, published in the Oxford Dictionary of National Biography; ""The Dictionary of British 18th Century Painters in Oils and Crayons"" by Ellis Waterhouse."
33,Q455212,Johann Baptist Cramer,Q455212,1771,United Kingdom,Middle Class,"Johann Baptist Cramer was born in Mannheim, Germany, in 1771 and moved to England with his family when he was a young child. His father, Wilhelm Cramer, was a renowned violinist who served as the leader of the King's band in England. This suggests that the family had a certain level of social standing and financial stability, as Wilhelm's position would have been a respected and reasonably well-paid one. However, there is no evidence to suggest that the family was part of the elite or aristocracy. The family's access to music education, which Johann received from an early age, further supports their middle-class status. This education was likely a result of Wilhelm's profession and connections in the music world, rather than a reflection of the family's wealth or social standing.","Grove Music Online, Oxford University Press; ""Johann Baptist Cramer: A Thematic Catalogue of His Works"" by Howard Irving, PhD, University of Illinois at Urbana-Champaign."
34,Q725248,Grant Allen,Q725248,1848,United Kingdom,Middle Class,"Grant Allen was born on February 24, 1848, in Alwington, near Kingston, Canada West (now Ontario), to Joseph Antisell Allen and Catharine Ann Grant. His father, Joseph Antisell Allen, was a Protestant minister and a professor of natural history and Greek at Queen's University, Kingston. His mother, Catharine Ann Grant, was the daughter of a Scottish merchant. This suggests that Allen was born into a middle-class family, as his father was a professional and his mother came from a merchant family. His father's occupation as a minister and professor would have likely provided Allen with access to education, further supporting his classification as middle class. However, there is no evidence to suggest that the family was exceptionally wealthy or part of the elite ruling class.","1. ""Grant Allen: A Memoir"", by Edward Clodd, 1900.
2. ""Grant Allen: Literature and Cultural Politics at the Fin de Siècle"" by Dennis Denisoff, 2005.
3. ""The Encyclopedia of Science Fiction"" by John Clute, Peter Nicholls, and David Langford, 2012."
35,Q817565,Benjamin Jowett,Q817565,1817,United Kingdom,Middle Class,"Benjamin Jowett was born in Camberwell, London, in 1817 to Isabella Langhorne and Benjamin Jowett Sr. His father was a furrier, a skilled trade occupation, which would place the family in the middle class according to the given typology. The family was not wealthy, but they were not impoverished either. They were able to provide for their children and ensure they received an education. Benjamin Jowett was the third of nine children, indicating that the family had enough resources to support a large family. Jowett's father died when he was young, but his mother was able to continue supporting the family and ensuring the children received an education. Jowett attended St Paul's School in London, a fee-paying school, indicating that the family had some disposable income. However, his access to higher education at Balliol College, Oxford, was due to a scholarship, not family wealth.","""Benjamin Jowett and the Christian Religion"" by Peter Hinchliff, ""The Life and Letters of Benjamin Jowett, M.A., Master of Balliol College, Oxford"" by Evelyn Abbott and Lewis Campbell."
36,Q335820,John Toland,Q335820,1670,United Kingdom,Subsistence,"John Toland was born in Ardagh on the Inishowen Peninsula, a rural area in the north of Ireland. He was born into a Catholic family, which was a disadvantaged group in Ireland at the time due to the Penal Laws. His parents were likely peasants or laborers, as they were unable to provide him with a formal education. Toland was initially educated by a local priest before being taken in by a Protestant family who provided him with further education. His early life was marked by poverty and religious discrimination, which would have limited his opportunities and access to resources.","""John Toland: His Life and Works"" by Stephen H. Daniel, ""John Toland and the Deist Controversy: A Study in Adaptations"" by Robert E. Sullivan."
